time,keyword,message,asin,brand,title,position
"2018-06-16 04:55:37",nespresso,"Capsule compatibili Nespresso compostabili",,"Caffè Vergnano 1882",,1
"2018-06-16 04:55:39",nespresso,,B01D4L36HA,"Caffe' Vergnano 1882",,2
"2018-06-16 04:55:39",nespresso,,B01NAZEDLR,2xCAP,,3
"2018-06-16 04:55:39",nespresso,,B01IBNX50E,Lavazza,,4
"2018-06-16 04:55:39",nespresso,,B00UFOXOWC,Lavazza,,5
"2018-06-16 04:55:39",nespresso,,B01D4L36NE,"Caffè Vergnano",,6
"2018-06-16 04:55:39",nespresso,,B01IBO1MBM,Lavazza,,7
"2018-06-16 04:55:37","caffè borbone","Capsule compatibili Nespresso compostabili",,"Caffè Vergnano 1882",,1
"2018-06-16 04:55:39","caffè borbone",,B01MA23XWS,"Caffe' Borbone",,2
"2018-06-16 04:55:39","caffè borbone",,B073HDZ7BC,"Caffè Borbone",,3
"2018-06-16 04:55:44","caffè borbone",,B01D4L36RU,"Caffe' Vergnano 1882",,4
"2018-06-16 04:55:44","caffè borbone",,B0791KB411,"Caffè Roko",,5
"2018-06-16 04:55:39","caffè borbone",,B01D4L36NE,"Caffè Vergnano",,6
"2018-06-16 04:55:44","caffè borbone",,B072J3JXPN,yespresso,,7
"2018-06-16 04:55:42",lavazza,"Scopri la novità Tiny, in sei varianti di colore",,Lavazza,,1
"2018-06-16 04:55:44",lavazza,,B07B7WJJDQ,"Lavazza A Modo Mio",,2
"2018-06-16 04:55:39",lavazza,,B01IBNX50E,Lavazza,,3
"2018-06-16 04:55:39",lavazza,,B00UFOXOWC,Lavazza,,4
"2018-06-16 04:55:44",lavazza,,B00SJN3FGQ,"SELF CAP",,5
"2018-06-16 04:55:44",lavazza,,B07B7TDP2L,"Lavazza A Modo Mio",,6
"2018-06-16 04:55:39",lavazza,,B01IBO1MBM,Lavazza,,7
"2018-06-16 04:55:42","lavazza a modo mio","Scopri la novità Tiny, in sei varianti di colore",,Lavazza,,1
"2018-06-16 04:55:44","lavazza a modo mio",,B07B7WJJDQ,"Lavazza A Modo Mio",,2
"2018-06-16 04:55:39","lavazza a modo mio",,B00UFOXOWC,Lavazza,,3
"2018-06-16 04:55:39","lavazza a modo mio",,B01IBNX50E,Lavazza,,4
"2018-06-16 04:55:39","lavazza a modo mio",,B01D4L36NE,"Caffè Vergnano",,5
"2018-06-16 04:55:39","lavazza a modo mio",,B01IBO1MBM,Lavazza,,6
