time,keyword,message,asin,brand,title,position
"2018-05-14 03:10:00",Orologio,,,,,1
"2018-05-14 03:10:00","daniel wellington",,,,,1
"2018-05-14 03:10:03","daniel wellington",,B01N47KXCU,MAMONA,,2
"2018-05-14 03:10:03","daniel wellington",,B07BLRHZ6V,MEGALITH,,3
"2018-05-14 03:10:03","daniel wellington",,B01GYL5FKI,Gemony,,4
"2018-05-14 03:10:03","daniel wellington",,B01MYM168B,Gemony,,5
"2018-05-14 03:10:03","daniel wellington",,B01FG36JEG,WWOOR,,6
"2018-05-14 03:10:03","daniel wellington",,B01FJPHIIC,MAMONA,,7
"2018-05-14 03:10:03","daniel wellington",,B01GYHNYQE,Gemony,,8
"2018-05-14 03:10:03","daniel wellington",,B0776PFD2K,MAMONA,,9
"2018-05-14 03:10:07","daniel wellington",,B071CGG1B5,BUREI,,10
"2018-05-14 03:10:05",casio,,,,,1
"2018-05-14 03:10:07",casio,,B007EBUBSO,Casio,,2
"2018-05-14 03:10:07",casio,,B00HEX9IHM,"LAD WEATHER",,3
"2018-05-14 03:10:07",casio,,B072HML7LC,"LAD WEATHER",,4
"2018-05-14 03:10:07",casio,,B0716HV4D1,"LAD WEATHER",,5
"2018-05-14 03:10:07",casio,,B01LXC8I1D,Barbie,,6
"2018-05-14 03:10:07",casio,,B00N6PO908,"AccessoriesBySej (venditore italiano)",,7
"2018-05-14 03:10:07",casio,,B0771DHL9V,"LAD WEATHER",,8
"2018-05-14 03:10:07",casio,,B06XDH2MVN,"LAD WEATHER",,9
"2018-05-14 03:10:11",casio,,B01NCF1RON,"LAD WEATHER",,10
"2018-05-14 03:10:09","Orologio uomo",,,,,1
"2018-05-14 03:10:11","Orologio uomo",,B078695TXX,JEDIR,,2
"2018-05-14 03:10:11","Orologio uomo",,B00K67BYV6,"Kronen Soehne",,3
"2018-05-14 03:10:11","Orologio uomo",,B01IQNXT96,SunJas,,4
"2018-05-14 03:10:09",swatch,,,,,1
"2018-05-14 03:10:11",swatch,,B00AZWW6Y6,Swatch,,2
"2018-05-14 03:10:11",swatch,,B01IBINR0C,DIDOFà,,3
"2018-05-14 03:10:11",swatch,,B01C8FIGXW,DIDOFà,,4
"2018-05-14 03:10:09","Orologio donna",,,,,1
"2018-05-14 03:10:03","Orologio donna",,B01FG36JEG,WWOOR,,2
"2018-05-14 03:10:16","Orologio donna",,B01IA4AV2Y,DIDOFà,,3
"2018-05-14 03:10:16","Orologio donna",,B01IBLJTOC,DIDOFà,,4
"2018-05-14 03:10:13","Orologio uomo elegante","Tecnologia avanzata per lo sport",,"Polar Italia",,1
"2018-05-14 03:10:13","orologio automatico",,,,,1
"2018-05-14 03:10:16","orologio automatico",,B01MR6RWY5,"CHRONO UNIVERSEL",,2
"2018-05-14 03:10:16","orologio automatico",,B005WJVMH4,WOLF,,3
"2018-05-14 03:10:16","orologio automatico",,B01GUM3QMK,Lstbrand,,4
"2018-05-14 03:10:16","orologio automatico",,B07BB6QKQ5,LIGE,,5
"2018-05-14 03:10:16","orologio automatico",,B01NAU071M,"CHRONO UNIVERSEL",,6
"2018-05-14 03:10:16","orologio automatico",,B00LPAS2D6,"Akribos XXIV",,7
"2018-05-14 03:10:17",tissot,,,,,1
"2018-05-14 03:10:17",breil,,,,,1
"2018-05-14 03:10:19",breil,,B00FU3JVJS,Breil,,2
"2018-05-14 03:10:19",breil,,B01EX76BD0,Breil,,3
"2018-05-14 03:10:19",breil,,B01EX76C0C,Breil,,4
"2018-05-14 03:10:19",breil,,B00H3IKTIK,Breil,,5
"2018-05-14 03:10:17","fossil ","Più intuitivo. Più intelligente. Più tu.",,Ticwatch,,1
"2018-05-14 03:10:19","fossil ",,B01M32DGTO,Fossil,,2
"2018-05-14 03:10:19","fossil ",,B06XVTWCHZ,Toshion,,3
"2018-05-14 03:10:17","Orologio donna elegante","Vestiti Da Sera",,MIUSOL,,1
"2018-05-14 03:10:23","Orologio donna elegante",,B07BVZH325,watchygo,,2
"2018-05-14 03:10:23","Orologio donna elegante",,B01ALJ4AK0,Time100,,3
"2018-05-14 03:10:03","Orologio donna elegante",,B01N47KXCU,MAMONA,,4
"2018-05-14 03:10:23","Orologio donna elegante",,B01N0KHXKC,MAMONA,,5
"2018-05-14 03:10:23","Orologio donna elegante",,B07BW1PSHH,watchygo,,6
"2018-05-14 03:10:23","Orologio donna elegante",,B0728D9NYD,"Woodstock Zambon",,7
"2018-05-14 03:10:21",OPS,,,,,1
"2018-05-14 03:10:23",OPS,,B01AX4VCN6,"Ops Objects",,2
"2018-05-14 03:10:23",OPS,,B06WLLFTJ5,Browning,,3
"2018-05-14 03:10:21","Orologio donna acciaio","LIGE Orologio da Uomo",,LIGE,,1
"2018-05-14 03:10:23","Orologio donna acciaio",,B079SZG5YP,GRANTON,,2
"2018-05-14 03:10:30","Orologio donna acciaio",,B0795M2CPL,MAMONA,,3
"2018-05-14 03:10:30","Orologio donna acciaio",,B01M59NUYO,STROILI,,4
"2018-05-14 03:10:30","Orologio donna acciaio",,B0757528PQ,STROILI,,5
"2018-05-14 03:10:30","Orologio donna acciaio",,B07574C7RH,STROILI,,6
"2018-05-14 03:10:30","Orologio donna acciaio",,B01B7T36ZI,STROILI,,7
"2018-05-14 03:10:25","orologio uomo acciaio","Tecnologia avanzata per lo sport",,"Polar Italia",,1
"2018-05-14 03:10:30","orologio uomo acciaio",,B07B9BJ1JW,"June & Ed",,2
"2018-05-14 03:10:30","orologio uomo acciaio",,B07CLN8B9K,LIGE,,3
"2018-05-14 03:10:30","orologio uomo acciaio",,B07571X3BR,STROILI,,4
"2018-05-14 03:10:30","orologio uomo acciaio",,B07CJXPF5J,STROILI,,5
