time,keyword,message,asin,brand,title,position
"2018-07-01 01:27:15",keyword,,,,,1
"2018-07-01 01:27:15","capsule caffè","Capsule compatibili Nespresso",,"Caffè Vergnano 1882",,1
"2018-07-01 01:27:17","capsule caffè",,B01M61UH8Z,"Caffè Carracci",,2
"2018-07-01 01:27:17","capsule caffè",,B01MXXDHW3,"Caffè Carracci",,3
"2018-07-01 01:27:17","capsule caffè",,B06WWRJFSR,Evitaplus,,4
"2018-07-01 01:27:17","capsule caffè",,B01LBLFNX0,BeShiny,,5
"2018-07-01 01:27:17","capsule caffè",,B07C2WJH5R,"NESCAFE DOLCE GUSTO COMPATIBILE",,6
"2018-07-01 01:27:17","capsule caffè",,B01N98S9FS,"Caffè Carracci",,7
"2018-07-01 01:27:15","caffè lavazza","Prova le nostre capsule compatibili",,"POP CAFFE'",,1
"2018-07-01 01:27:17","caffè lavazza",,B07C2ZHZN8,"LAVAZZA ESPRESSO POINT COMPATIBILE",,2
"2018-07-01 01:27:21","caffè lavazza",,B017W4527W,BIespresso,,3
"2018-07-01 01:27:21","caffè lavazza",,B0798RZR3D,O'ccaffe,,4
"2018-07-01 01:27:21","caffè lavazza",,B01N1Q5440,Biotiva,,5
"2018-07-01 01:27:21","caffè lavazza",,B079ZCZH1F,Kimbo,,6
"2018-07-01 01:27:21","caffè lavazza",,B074HHXWCL,"Caffe' Vergnano 1882",,7
"2018-07-01 01:27:19","caffè macinato","Capsule compatibili Nespresso®. Qualità italiana.",,"Caffè Carracci",,1
"2018-07-01 01:27:21","caffè macinato",,B01D4L36NE,"Caffè Vergnano",,2
"2018-07-01 01:27:21","caffè macinato",,B0120S5RZC,,,3
"2018-07-01 01:27:21","caffè macinato",,B01GG9L9JY,Kimbo,,4
"2018-07-01 01:27:21","caffè macinato",,B07BR3X3MC,"Presto Coffee Roasters",,5
"2018-07-01 01:27:25","caffè macinato",,B0769DPTJY,"Caffe Haiti",,6
"2018-07-01 01:27:25","caffè macinato",,B01M4NJ3BS,"Caffè Barbera 1870",,7
"2018-07-01 01:27:23",lavazza,"Scopri la novità Tiny, in sei varianti di colore",,Lavazza,,1
"2018-07-01 01:27:25",lavazza,,B00UFOXOWC,Lavazza,,2
"2018-07-01 01:27:25",lavazza,,B01IBO1MBM,Lavazza,,3
"2018-07-01 01:27:25",lavazza,,B071LNGV75,Lavazza,,4
"2018-07-01 01:27:25",lavazza,,B01C78BBZK,BIespresso,,5
"2018-07-01 01:27:25",lavazza,,B07B11KL5G,"Lavazza A Modo Mio",,6
"2018-07-01 01:27:25",lavazza,,B01N7ITTZJ,BIespresso,,7
"2018-07-01 01:27:23","caffè in grani","Ricevi subito uno sconto sui prodotti Philips",,Philips,,1
"2018-07-01 01:27:21","caffè in grani",,B0798RZR3D,O'ccaffe,,2
"2018-07-01 01:27:21","caffè in grani",,B01D4L36NE,"Caffè Vergnano",,3
"2018-07-01 01:27:33","caffè in grani",,B07124Z2Q2,"Cooper's Cask Coffee",,4
"2018-07-01 01:27:33","caffè in grani",,B01MXSNL0W,"Lucky Caffè",,5
"2018-07-01 01:27:33","caffè in grani",,B01M0RTQAB,"Lucky Caffè",,6
"2018-07-01 01:27:33","caffè in grani",,B075JN2KYT,"Cooper's Cask Coffee",,7
"2018-07-01 01:27:27",caffè,"Ricevi subito uno sconto sui prodotti Philips",,Philips,,1
"2018-07-01 01:27:33",caffè,,B07CNKJZNL,Wellington,,2
"2018-07-01 01:27:33",caffè,,B01LQQQWG2,"Caffè Borbone",,3
"2018-07-01 01:27:33",caffè,,B07D1QVD55,Wellington,,4
"2018-07-01 01:27:33",caffè,,B079P76RN7,Aicook,,5
"2018-07-01 01:27:33",caffè,,B01MZFQOIG,Philips,,6
"2018-07-01 01:27:40",caffè,,B079J8PCYL,Aicook,,7
"2018-07-01 01:27:35","caffè espresso","Capsule compatibili Nespresso®. Qualità italiana.",,"Caffè Carracci",,1
"2018-07-01 01:27:21","caffè espresso",,B0798RZR3D,O'ccaffe,,2
"2018-07-01 01:27:17","caffè espresso",,B07C2ZHZN8,"LAVAZZA ESPRESSO POINT COMPATIBILE",,3
"2018-07-01 01:27:40","caffè espresso",,B07258SL5Y,"Viaggio Espresso",,4
"2018-07-01 01:27:40","caffè espresso",,B07BQZN7J5,"Presto Coffee Roaster",,5
"2018-07-01 01:27:40","caffè espresso",,B006G0EVZS,"Schwiizer Schüümli",,6
"2018-07-01 01:27:40","caffè espresso",,B01FPWBKGU,BIespresso,,7
"2018-07-01 01:27:35","cialde lavazza","Scopri la novità Tiny, in sei varianti di colore",,Lavazza,,1
"2018-07-01 01:27:40","cialde lavazza",,B077TY33Q9,"Espresso Experience",,2
"2018-07-01 01:27:40","cialde lavazza",,B01A270JH4,CiaoCaffè,,3
"2018-07-01 01:27:40","cialde lavazza",,B06XYLVV2K,"Lavazza A Modo Mio",,4
"2018-07-01 01:27:47","cialde lavazza",,B07C2296F5,Orlegol,,5
"2018-07-01 01:27:47","cialde lavazza",,B072QDXPXY,"Lavazza A Modo Mio",,6
"2018-07-01 01:27:47","cialde lavazza",,B01D4L36RU,"Caffe' Vergnano 1882",,7
"2018-07-01 01:27:42","capsule caffè italy","Capsule compatibili Nespresso",,"Caffè Vergnano 1882",,1
"2018-07-01 01:27:21","capsule caffè italy",,B074HHXWCL,"Caffe' Vergnano 1882",,2
"2018-07-01 01:27:47","capsule caffè italy",,B01DC80K5G,Kimbo,,3
"2018-07-01 01:27:21","capsule caffè italy",,B079ZCZH1F,Kimbo,,4
"2018-07-01 01:27:47","capsule caffè italy",,B079RJFRJV,Kimbo,,5
"2018-07-01 01:27:47","capsule caffè italy",,B079RHW426,Kimbo,,6
"2018-07-01 01:27:47","capsule caffè italy",,B01GG9L9GM,Kimbo,,7
"2018-07-01 01:27:42",espresso,,,,,1
"2018-07-01 01:27:25",espresso,,B00UFOXOWC,Lavazza,,2
"2018-07-01 01:27:47",espresso,,B00E9CX1NI,Kamira,,3
"2018-07-01 01:27:25",espresso,,B071LNGV75,Lavazza,,4
"2018-07-01 01:27:25",espresso,,B01IBO1MBM,Lavazza,,5
"2018-07-01 01:27:52",espresso,,B01N0FPJG7,ZNYSTAR,,6
"2018-07-01 01:27:52",espresso,,B072BH4W77,Aqualogis,,7
"2018-07-01 01:27:50",nespresso,"Capsule compatibili Nespresso",,"Caffè Vergnano 1882",,1
"2018-07-01 01:27:52",nespresso,,B01D4L36HA,"Caffe' Vergnano 1882",,2
"2018-07-01 01:27:52",nespresso,,B01NAZEDLR,2xCAP,,3
"2018-07-01 01:27:25",nespresso,,B00UFOXOWC,Lavazza,,4
"2018-07-01 01:27:25",nespresso,,B01IBO1MBM,Lavazza,,5
"2018-07-01 01:27:52",nespresso,,B01GG9L92Q,Kimbo,,6
"2018-07-01 01:27:25",nespresso,,B071LNGV75,Lavazza,,7
"2018-07-01 01:27:50","cialde nespresso","Capsule compatibili Nespresso",,"Caffè Vergnano 1882",,1
"2018-07-01 01:27:17","cialde nespresso",,B01MXXDHW3,"Caffè Carracci",,2
"2018-07-01 01:27:17","cialde nespresso",,B01N98S9FS,"Caffè Carracci",,3
"2018-07-01 01:27:25","cialde nespresso",,B00UFOXOWC,Lavazza,,4
"2018-07-01 01:27:25","cialde nespresso",,B071LNGV75,Lavazza,,5
"2018-07-01 01:27:52","cialde nespresso",,B00T4FELUW,"La Compatibile.it",,6
"2018-07-01 01:27:52","cialde nespresso",,B079JB5571,Aicook,,7
"2018-07-01 01:27:50","nespresso capsule","Capsule compatibili Nespresso",,"Caffè Vergnano 1882",,1
"2018-07-01 01:27:52","nespresso capsule",,B01D4L36HA,"Caffe' Vergnano 1882",,2
"2018-07-01 01:27:52","nespresso capsule",,B00T4FELUW,"La Compatibile.it",,3
"2018-07-01 01:27:56","nespresso capsule",,B01DC8F088,Kimbo,,4
"2018-07-01 01:27:56","nespresso capsule",,B071L9T4M2,"THE SUB",,5
"2018-07-01 01:27:56","nespresso capsule",,B00KAUYX5S,"THE SUB",,6
"2018-07-01 01:27:56","nespresso capsule",,B01M4J94WY,Wacaco,,7
"2018-07-01 01:27:54","a modo mio",,,,,1
"2018-07-01 01:27:25","a modo mio",,B00UFOXOWC,Lavazza,,2
"2018-07-01 01:27:25","a modo mio",,B01IBO1MBM,Lavazza,,3
"2018-07-01 01:27:25","a modo mio",,B071LNGV75,Lavazza,,4
"2018-07-01 01:27:56","a modo mio",,B07DH6NTMZ,"Caffè Borbone",,5
"2018-07-01 01:27:25","a modo mio",,B07B11KL5G,"Lavazza A Modo Mio",,6
"2018-07-01 01:27:56","a modo mio",,B07DH5BW19,"Caffè Borbone",,7
"2018-07-01 01:27:54","lavazza a modo mio","Scopri la novità Tiny, in sei varianti di colore",,Lavazza,,1
"2018-07-01 01:27:25","lavazza a modo mio",,B00UFOXOWC,Lavazza,,2
"2018-07-01 01:27:25","lavazza a modo mio",,B01IBO1MBM,Lavazza,,3
"2018-07-01 01:27:25","lavazza a modo mio",,B071LNGV75,Lavazza,,4
"2018-07-01 01:27:21","lavazza a modo mio",,B01D4L36NE,"Caffè Vergnano",,5
"2018-07-01 01:27:25","lavazza a modo mio",,B07B11KL5G,"Lavazza A Modo Mio",,6
"2018-07-01 01:27:52","lavazza a modo mio",,B01D4L36HA,"Caffe' Vergnano 1882",,7
"2018-07-01 01:27:54","capsule a modo mio","Capsule compatibili Nespresso",,"Caffè Vergnano 1882",,1
"2018-07-01 01:27:21","capsule a modo mio",,B01D4L36NE,"Caffè Vergnano",,2
"2018-07-01 01:27:56","capsule a modo mio",,B07BTJQRMC,"Caffè Carracci",,3
"2018-07-01 01:27:25","capsule a modo mio",,B01C78BBZK,BIespresso,,4
"2018-07-01 01:27:59","capsule a modo mio",,B076KKP235,BIespresso,,5
"2018-07-01 01:27:25","capsule a modo mio",,B01C78BBZK,BIespresso,,6
"2018-07-01 01:27:59","capsule a modo mio",,B076KKP235,BIespresso,,7
