time,keyword,message,asin,brand,title,position
"2018-04-20 04:26:34",nespresso,"Frühlingsangebot: Jetzt Kaffeeguthaben sichern",,NESPRESSO,,1
"2018-04-20 04:26:36",nespresso,,B01NAZEDLR,2xCAP,,2
"2018-04-20 04:26:36",nespresso,,B01NBEBS9K,Yosoo,,3
"2018-04-20 04:26:36",nespresso,,B019S0LXBW,"Il Caffè italiano",,4
"2018-04-20 04:26:36",nespresso,,B00TH7D0JU,Fluid-Tec,,5
"2018-04-20 04:26:36",nespresso,,B073ZBNPFH,RECAPS,,6
"2018-04-20 04:26:36",nespresso,,B076LVQCMM,U-CAP,,7
"2018-04-20 04:26:34","cialde nespresso","Frühlingsangebot: Jetzt Kaffeeguthaben sichern",,NESPRESSO,,1
"2018-04-20 04:26:34","capsule nespresso",,,,,1
"2018-04-20 04:26:36","capsule nespresso",,B0784BNZF5,My-TeaCup,,2
"2018-04-20 04:26:40","capsule nespresso",,B01LTHOEF4,"Café Royal",,3
"2018-04-20 04:26:40","capsule nespresso",,B074P2HJGC,"Café Royal",,4
"2018-04-20 04:26:40","capsule nespresso",,B00XZVP3Q2,"Café Royal",,5
"2018-04-20 04:26:40","capsule nespresso",,B00MXKBXXS,Gourmesso,,6
"2018-04-20 04:26:40","capsule nespresso",,B01LTHLEWU,"Café Royal",,7
"2018-04-20 04:26:38","capsule dolce gusto","Entdecken Sie unsere Vielfalt zum Vorteilspreis",,"Nescafé Dolce Gusto",,1
"2018-04-20 04:26:40","capsule dolce gusto",,B0757QKZV3,"Krups Dolce Gusto",,2
"2018-04-20 04:26:40","capsule dolce gusto",,B01KPN9K70,DeLonghi,,3
"2018-04-20 04:26:40","capsule dolce gusto",,B01BKILHV6,"La Compatibile.it",,4
"2018-04-20 04:26:40","capsule dolce gusto",,B074ZFF31Y,DeLonghi,,5
"2018-04-20 04:26:47","capsule dolce gusto",,B01KPN9KAW,DeLonghi,,6
"2018-04-20 04:26:47","capsule dolce gusto",,B010RLCH2U,AmazonBasics,,7
"2018-04-20 04:26:45","dolce gusto","Entdecken Sie unsere Vielfalt zum Vorteilspreis",,"Nescafé Dolce Gusto",,1
"2018-04-20 04:26:40","dolce gusto",,B01KPN9K70,DeLonghi,,2
"2018-04-20 04:26:40","dolce gusto",,B0757QKZV3,"Krups Dolce Gusto",,3
"2018-04-20 04:26:47","dolce gusto",,B074P66PPD,"Café Royal",,4
"2018-04-20 04:26:47","dolce gusto",,B074P5WN7T,"Café Royal",,5
"2018-04-20 04:26:47","dolce gusto",,B01KPN9KAW,DeLonghi,,6
"2018-04-20 04:26:47","dolce gusto",,B01939XAZK,"Springlane Kitchen",,7
"2018-04-20 04:26:45","lavazza a modo mio","Lavazza Nespresso kompatible Kapseln",,Lavazza,,1
"2018-04-20 04:26:47","lavazza a modo mio",,B00LWYHBQ4,"Universitea of Tea",,2
"2018-04-20 04:26:47","lavazza a modo mio",,B00DB3RSXU,"Universitea of Tea",,3
"2018-04-20 04:26:53","lavazza a modo mio",,B00CFNC8TQ,Severin,,4
"2018-04-20 04:26:53","lavazza a modo mio",,B01C3R6B00,RECAPS,,5
"2018-04-20 04:26:53","lavazza a modo mio",,B0732Y27M7,RECAPS,,6
"2018-04-20 04:26:53","lavazza a modo mio",,B00XYBQ0LA,Lavazza,,7
"2018-04-20 04:26:51","cialde borbone",,,,,1
"2018-04-20 04:26:53","cialde borbone",,B01M2VH8VM,"Caffe' Borbone",,2
"2018-04-20 04:26:51","cialde lavazza a modo mio","Lavazza Nespresso kompatible Kapseln",,Lavazza,,1
"2018-04-20 04:26:51","caffe borbone",,,,,1
"2018-04-20 04:26:53","caffe borbone",,B071HGRHPX,"Caffè Bonini",,2
"2018-04-20 04:26:53","caffe borbone",,B01M2VH8VM,"Caffe' Borbone",,3
"2018-04-20 04:26:58","caffe borbone",,B01M59M5W8,"Caffe' Borbone",,4
"2018-04-20 04:26:58","caffe borbone",,B01M7S7XR2,"Caffè Bonini",,5
"2018-04-20 04:26:58","caffe borbone",,B019RY0BD0,"Caffè Borbone",,6
"2018-04-20 04:26:56","caffe borbone cialde",,,,,1
"2018-04-20 04:26:56",caffe,"Inspiriert von unseren Starbucks Coffee Houses",,Starbucks,,1
"2018-04-20 04:26:58",caffe,,B000FIU38Q,Melitta,,2
"2018-04-20 04:26:58",caffe,,B00836B854,Melitta,,3
"2018-04-20 04:26:58",caffe,,B01EEUR6IK,"Melitta Professional",,4
"2018-04-20 04:26:56","a modo mio capsule",,,,,1
"2018-04-20 04:26:58","a modo mio capsule",,B00VTQVNH8,"La Compatibile.it",,2
"2018-04-20 04:27:03","a modo mio capsule",,B075XMS3X4,Torrisi,,3
"2018-04-20 04:27:03","a modo mio capsule",,B00VTQVFBM,"La Compatibile.it",,4
"2018-04-20 04:27:03","a modo mio capsule",,B07572ZGQ9,"Caffè H24",,5
"2018-04-20 04:26:40","a modo mio capsule",,B00MXKBXXS,Gourmesso,,6
"2018-04-20 04:27:03","a modo mio capsule",,B075QHCXFC,"Caffè Carbonelli",,7
"2018-04-20 04:27:01","a modo mio macchina caffe",,,,,1
"2018-04-20 04:27:01","a modo mio",,,,,1
"2018-04-20 04:27:03","a modo mio",,B0756KRXX5,"BaristaItaliano DE",,2
"2018-04-20 04:26:47","a modo mio",,B00LWYHBQ4,"Universitea of Tea",,3
"2018-04-20 04:26:58","a modo mio",,B00VTQVNH8,"La Compatibile.it",,4
"2018-04-20 04:27:03","a modo mio",,B075QJDPLG,"Caffè Carbonelli",,5
"2018-04-20 04:27:03","a modo mio",,B078TDBD19,"Caffè Barbera 1870",,6
"2018-04-20 04:27:03","a modo mio",,B07572ZGQ9,"Caffè H24",,7
"2018-04-20 04:27:06","caffe americano",,,,,1
"2018-04-20 04:27:08","caffe americano",,B0095FMJE6,Tassimo,,2
"2018-04-20 04:27:06","capsule lavazza a modo mio","Lavazza Nespresso kompatible Kapseln",,Lavazza,,1
"2018-04-20 04:27:03","capsule lavazza a modo mio",,B00VTQVFBM,"La Compatibile.it",,2
"2018-04-20 04:27:08","capsule lavazza a modo mio",,B00VTQVT6I,"La Compatibile.it",,3
"2018-04-20 04:27:08","capsule lavazza a modo mio",,B01LXRV6X3,"Caffè Bonini",,4
"2018-04-20 04:27:08","capsule lavazza a modo mio",,B01M6ZDDBO,"Caffè Bonini",,5
"2018-04-20 04:27:06","capsule compatibili nespresso",,,,,1
