time,keyword,message,asin,brand,title,position
"2018-06-01 05:56:39",uhr,"Ein erster Blick auf Fitbit Versa",,Fitbit,,1
"2018-06-01 05:56:41",uhr,,B001T6OPZ0,Fossil,,2
"2018-06-01 05:56:41",uhr,,B0732PNCJ7,Eventronic,,3
"2018-06-01 05:56:41",uhr,,B077QVTHW7,Xagoo,,4
"2018-06-01 05:56:41",uhr,,B002I5YMMW,Technoline,,5
"2018-06-01 05:56:41",uhr,,B001GO79LC,Technoline,,6
"2018-06-01 05:56:41",uhr,,B00D8ZNZR4,Technoline,,7
"2018-06-01 05:56:39",fossil uhr,"Die stylische Uhr mit smarten Funktionen",,"Fossil Europe",,1
"2018-06-01 05:56:41",fossil uhr,,B0792ZNMPG,Fossil,,2
"2018-06-01 05:56:41",fossil uhr,,B01N9V7WTX,Fossil,,3
"2018-06-01 05:56:49",fossil uhr,,B00BCYLX1S,"Michael Kors",,4
"2018-06-01 05:56:49",fossil uhr,,B01D4LI02G,"Michael Kors",,5
"2018-06-01 05:56:49",fossil uhr,,B01D8KBMUU,Alienwork,,6
"2018-06-01 05:56:49",fossil uhr,,B074TFNYTB,"New Trend - Love for Accessories",,7
"2018-06-01 05:56:47",Herrenuhr,,,,,1
"2018-06-01 05:56:49",Herrenuhr,,B008AXURAW,Fossil,,2
"2018-06-01 05:56:49",Herrenuhr,,B074GQMNW4,Fossil,,3
"2018-06-01 05:56:49",Herrenuhr,,B06Y615RFW,Skagen,,4
"2018-06-01 05:56:47",Damenuhr,,,,,1
"2018-06-01 05:56:49",Damenuhr,,B06ZXTDPQN,Cari,,2
"2018-06-01 05:56:55",Damenuhr,,B01FR4008U,ZARTHOLZ,,3
"2018-06-01 05:56:55",Damenuhr,,B07CMYV771,Zeitholz,,4
"2018-06-01 05:56:53",Armbanduhr,,,,,1
"2018-06-01 05:56:53","daniel wellington","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1
"2018-06-01 05:56:55","daniel wellington",,B079SGLKHL,STRAP4U,,2
"2018-06-01 05:56:55","daniel wellington",,B079SL3438,STRAP4U,,3
"2018-06-01 05:56:55","daniel wellington",,B01GYKVEPY,Gemony,,4
"2018-06-01 05:56:55","daniel wellington",,B01IO2OH3Q,"Barton Watch Bands",,5
"2018-06-01 05:56:55","daniel wellington",,B01GYKEYJC,Gemony,,6
"2018-06-01 05:56:55","daniel wellington",,B01GYHEXZA,Gemony,,7
"2018-06-01 05:56:58","casio uhr","Multifunktionale Sportuhr, gutes Preis-Leistungs",,"LAD WEATHER",,1
"2018-06-01 05:57:00","casio uhr",,B01K1SWE9K,Fossil,,2
"2018-06-01 05:57:00","casio uhr",,B0761J271J,FIZILI,,3
"2018-06-01 05:57:00","casio uhr",,B00G1XK456,EZON,,4
"2018-06-01 05:57:00","casio uhr",,B01MG490WO,Sopoby,,5
"2018-06-01 05:56:41","casio uhr",,B001T6OPZ0,Fossil,,6
"2018-06-01 05:56:49","casio uhr",,B01D8KBMUU,Alienwork,,7
"2018-06-01 05:57:00","casio uhr",,B07BK3RF8K,Affute,,8
"2018-06-01 05:57:00","casio uhr",,B0714DNXH8,Benyar,,9
"2018-06-01 05:57:00","casio uhr",,B0055BWXF4,Fossil,,10
"2018-06-01 05:56:58",citizen,"Die schönsten Chronographen und Uhren für Herren.",,FIREFOX,,1
"2018-06-01 05:57:00",citizen,,B00HH7TJ56,Citizen,,2
"2018-06-01 05:57:05",citizen,,B073XH855T,"LAD WEATHER",,3
"2018-06-01 05:57:05",citizen,,B00492D2MI,FIREFOX,,4
"2018-06-01 05:57:05",citizen,,B00DHFW01W,FIREFOX,,5
"2018-06-01 05:57:05",citizen,,B06XDH2MVN,"LAD WEATHER",,6
"2018-06-01 05:57:05",citizen,,B01NCF1RON,"LAD WEATHER",,7
"2018-06-01 05:57:03",swatch,,,,,1
"2018-06-01 05:56:49",swatch,,B01D8KBMUU,Alienwork,,2
"2018-06-01 05:57:05",swatch,,B01NBTPAYF,Swatch,,3
"2018-06-01 05:57:05",swatch,,B0019M2ITY,Swatch,,4
"2018-06-01 05:57:05",swatch,,B01BYSNS8M,Swatch,,5
"2018-06-01 05:57:05",swatch,,B01N7R6RIA,Swatch,,6
"2018-06-01 05:57:10",swatch,,B004I1KJLM,Swatch,,7
"2018-06-01 05:57:10",swatch,,B01IFGF4ME,Swatch,,8
"2018-06-01 05:57:10",swatch,,B074PNQ3MS,Swatch,,9
"2018-06-01 05:57:10",swatch,,B06XN681DC,Swatch,,10
"2018-06-01 05:57:08","ice watch",,,,,1
"2018-06-01 05:57:10","ice watch",,B002JCSAUO,Ice-Watch,,2
"2018-06-01 05:57:10","ice watch",,B00ENKFVEI,Ice-Watch,,3
"2018-06-01 05:57:10","ice watch",,B002JCSB1W,Ice-Watch,,4
"2018-06-01 05:57:10","ice watch",,B07C7R351Z,SUNWH,,5
"2018-06-01 05:57:00","ice watch",,B01MG490WO,Sopoby,,6
"2018-06-01 05:57:10","ice watch",,B00FF8CDSO,Fossil,,7
"2018-06-01 05:57:00","ice watch",,B0714DNXH8,Benyar,,8
"2018-06-01 05:57:15","ice watch",,B071JBHSS7,MAMONA,,9
"2018-06-01 05:57:15","ice watch",,B07C7SRSDZ,SUNWH,,10
"2018-06-01 05:57:13",tissot,,,,,1
"2018-06-01 05:57:13",automatikuhr,"Automatikuhren von Gigandet",,Gigandet,,1
"2018-06-01 05:57:15",automatikuhr,,B01DW39WIC,Klarstein,,2
"2018-06-01 05:57:15",automatikuhr,,B005R0APVW,Burgmeister,,3
"2018-06-01 05:57:15",automatikuhr,,B071DP2H1Z,"TRIPLE TREE",,4
"2018-06-01 05:57:15",automatikuhr,,B00G91MZA2,Hindenberg,,5
"2018-06-01 05:57:15",automatikuhr,,B0063C8M9A,Hindenberg,,6
"2018-06-01 05:57:15",automatikuhr,,B007NU6XUG,Richtenburg,,7
"2018-06-01 05:57:18",armbanduhr herren,"Unsere DETOMASO Topseller",,DETOMASO,,1
"2018-06-01 05:57:18",armbanduhr damen,Damenuhr,,TIME100,,1
"2018-06-01 05:57:18",damenuhr rosegold,"Die stylische Uhr mit smarten Funktionen",,"Fossil Europe",,1
"2018-06-01 05:57:19",damenuhr rosegold,,B077D7YXRV,VOGUELADY,,2
"2018-06-01 05:57:19",damenuhr rosegold,,B00DIYA22G,Time,,3
"2018-06-01 05:56:41",damenuhr rosegold,,B01N9V7WTX,Fossil,,4
"2018-06-01 05:57:19",damenuhr rosegold,,B019H4Y3XE,Skagen,,5
"2018-06-01 05:57:19",damenuhr rosegold,,B019H4XN1C,"Michael Kors",,6
"2018-06-01 05:57:19",damenuhr rosegold,,B06XHJTQQ6,THINKPOSITIVE®,,7
"2018-06-01 05:57:18",breil,,,,,1
