time,keyword,message,asin,brand,title,position
"2018-05-21 19:20:07",uhr,,,,,1
"2018-05-21 19:20:07",fossil uhr,"Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1
"2018-05-21 19:20:09",fossil uhr,,B0792ZNMPG,Fossil,,2
"2018-05-21 19:20:09",fossil uhr,,B00FWX7DQO,Fossil,,3
"2018-05-21 19:20:09",fossil uhr,,B06XXH9THH,Fossil,,4
"2018-05-21 19:20:09",fossil uhr,,B01NAS49KX,MODUN,,5
"2018-05-21 19:20:09",fossil uhr,,B0175XIO9S,GreenTreen,,6
"2018-05-21 19:20:09",fossil uhr,,B075XM5W3H,"THE FRIDAY FIRDAY",,7
"2018-05-21 19:20:07",Herrenuhr,,,,,1
"2018-05-21 19:20:07",Damenuhr,,,,,1
"2018-05-21 19:20:15",Damenuhr,,B07CMYV771,Zeitholz,,2
"2018-05-21 19:20:15",Damenuhr,,B07CN5R55B,Zeitholz,,3
"2018-05-21 19:20:15",Damenuhr,,B07CMYR7D6,Zeitholz,,4
"2018-05-21 19:20:10",Armbanduhr,,,,,1
"2018-05-21 19:20:10","daniel wellington",,,,,1
"2018-05-21 19:20:10","casio uhr",,,,,1
"2018-05-21 19:20:10",citizen,,,,,1
"2018-05-21 19:20:10",swatch,,,,,1
"2018-05-21 19:20:10","ice watch",,,,,1
"2018-05-21 19:20:15","ice watch",,B00LBN3IBS,Ice-Watch,,2
"2018-05-21 19:20:15","ice watch",,B008GSB7F0,Ice-Watch,,3
"2018-05-21 19:20:15","ice watch",,B00FYHT32U,Ice-Watch,,4
"2018-05-21 19:20:15","ice watch",,B076PLDFRH,Taffstyle,,5
"2018-05-21 19:20:15","ice watch",,B01MG490WO,Sopoby,,6
"2018-05-21 19:20:15","ice watch",,B01NGT5W41,INWET,,7
"2018-05-21 19:20:15","ice watch",,B071JBHSS7,MAMONA,,8
"2018-05-21 19:20:23","ice watch",,B076PNG9WQ,Taffstyle,,9
"2018-05-21 19:20:23","ice watch",,B06Y2KP5S5,"Archer Watch Straps",,10
"2018-05-21 19:20:17",tissot,,,,,1
"2018-05-21 19:20:23",tissot,,B003Z97WUE,Tissot,,2
"2018-05-21 19:20:23",tissot,,B01IRYCYS6,Tissot,,3
"2018-05-21 19:20:23",tissot,,B004EI267Y,Tissot,,4
"2018-05-21 19:20:23",tissot,,B012E3XIA4,Tissot,,5
"2018-05-21 19:20:23",tissot,,B001BWY00C,Tissot,,6
"2018-05-21 19:20:23",tissot,,B004R1R1XC,Tissot,,7
"2018-05-21 19:20:17",automatikuhr,"Automatische Luxusarmbanduhr",,"Stuhrling Original",,1
"2018-05-21 19:20:23",automatikuhr,,B074V61ZR9,BUREI,,2
"2018-05-21 19:20:23",automatikuhr,,B01MTIXKCZ,Klarstein,,3
"2018-05-21 19:20:26",automatikuhr,,B071DP2H1Z,"TRIPLE TREE",,4
"2018-05-21 19:20:26",automatikuhr,,B01HBPWXE2,BUREI,,5
"2018-05-21 19:20:26",automatikuhr,,B00G91ZGGM,Hindenberg,,6
"2018-05-21 19:20:26",automatikuhr,,B007NU6XUG,Richtenburg,,7
"2018-05-21 19:20:24",armbanduhr herren,"Minimalistische Bauhaus-Uhr mit Saphirglas",,STERNGLAS,,1
"2018-05-21 19:20:24",armbanduhr damen,"BUREI Armbanduhren für Damen",,BUREI,,1
"2018-05-21 19:20:24",damenuhr rosegold,"BUREI Armbanduhren für Damen",,BUREI,,1
"2018-05-21 19:20:26",damenuhr rosegold,,B00DIYA22G,Time,,2
"2018-05-21 19:20:26",damenuhr rosegold,,B01ANAKKZG,Time,,3
"2018-05-21 19:20:26",damenuhr rosegold,,B00KRGD3LK,"Bering Time",,4
"2018-05-21 19:20:30",damenuhr rosegold,,B076DDLQFD,"New Trend - Love for Accessories",,5
"2018-05-21 19:20:30",damenuhr rosegold,,B079C18PQN,classygood.,,6
"2018-05-21 19:20:30",damenuhr rosegold,,B076SC2Q3Z,Alienwork,,7
"2018-05-21 19:20:28",breil,,,,,1
"2018-05-21 19:20:28","superdry uhr","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1
"2018-05-21 19:20:30","superdry uhr",,B0755DM3TW,Alienwork,,2
"2018-05-21 19:20:30","superdry uhr",,B0175IU2J8,Alienwork,,3
"2018-05-21 19:20:30","superdry uhr",,B01N1TC48X,SONGDU,,4
"2018-05-21 19:20:30","superdry uhr",,B074C2XBFM,Alienwork,,5
"2018-05-21 19:20:30","superdry uhr",,B00RGW4YHA,Alienwork,,6
