time,keyword,message,asin,brand,title,position
"2018-05-28 05:38:01","nespresso capsules","Nespresso™ Coffee Machines - Discover Our Range",,"Nespresso™ UK",,1
"2018-05-28 05:38:03","nespresso capsules",,B01MS3FCZ8,"Viaggio Espresso",,2
"2018-05-28 05:38:03","nespresso capsules",,B01D4TJF2W,CafePod,,3
"2018-05-28 05:38:03","nespresso capsules",,B00O28K970,"CRU Kafe",,4
"2018-05-28 05:38:03","nespresso capsules",,B00IHYCT1Y,L'OR,,5
"2018-05-28 05:38:03","nespresso capsules",,B07D3BVM8N,L'OR,,6
"2018-05-28 05:38:03","nespresso capsules",,B00R50M3IK,"CRU Kafe",,7
"2018-05-28 05:38:01",coffee,"Discover the Nescafé Gold Blend Store.",,Nescafé,,1
"2018-05-28 05:38:03",coffee,,B01B50WLWS,"NESCAFÉ Gold Blend",,2
"2018-05-28 05:38:03",coffee,,B01B53BPCM,"NESCAFÉ Original",,3
"2018-05-28 05:38:07",coffee,,B0120S5RZC,"Kimera Koffee",,4
"2018-05-28 05:38:07",coffee,,B00CZ2KYRU,"Cafe Don Pablo",,5
"2018-05-28 05:38:07",coffee,,B077GXSM22,Sacred,,6
"2018-05-28 05:38:07",coffee,,B078HD5JGF,SACRED,,7
"2018-05-28 05:38:07",coffee,,B0722X5R4V,"Coffee Globetrotter",,8
"2018-05-28 05:38:07",coffee,,B01N9WH808,"San Agustín algunos vicios son inconfesables",,9
"2018-05-28 05:38:07",coffee,,B0798Y3VMN,Rösttrommel,,10
"2018-05-28 05:38:05",starbucks,,,,,1
"2018-05-28 05:38:07",starbucks,,B007M8EQ6M,"Taylors of Harrogate",,2
"2018-05-28 05:38:05",nespresso,"Nespresso™ Coffee Machines - Discover Our Range",,"Nespresso™ UK",,1
"2018-05-28 05:38:11",nespresso,,B00J4K3338,NESPRESSO,,2
"2018-05-28 05:38:11",nespresso,,B075JLYF1M,Magimix,,3
"2018-05-28 05:38:11",nespresso,,B01MZANEBC,NESPRESSO,,4
"2018-05-28 05:38:11",nespresso,,B00WR1U9QU,"Taylors of Harrogate",,5
"2018-05-28 05:38:11",nespresso,,B004MW56CE,NESPRESSO,,6
"2018-05-28 05:38:11",nespresso,,B075DL9FF6,NESPRESSO,,7
"2018-05-28 05:38:09",tassimo,"Try a variety pack of our most loved hot drinks",,Tassimo,,1
"2018-05-28 05:38:11",tassimo,,B072BVGPPN,"Neo ®",,2
"2018-05-28 05:38:11",tassimo,,B00DQ8LILS,Tassimo,,3
