time,keyword,message,asin,brand,title,position
"2018-06-04 16:29:43","nespresso capsules","New Nespresso™ Vertuo. Coffee redefined.",,"Nespresso™ UK",,1
"2018-06-04 16:29:46","nespresso capsules",,B071Y5J7MM,Upod,,2
"2018-06-04 16:29:46","nespresso capsules",,B074VJVZX7,"Taylors of Harrogate",,3
"2018-06-04 16:29:46","nespresso capsules",,B00IHYCT1Y,L'OR,,4
"2018-06-04 16:29:46","nespresso capsules",,B076H7WDWG,Amorcaffe,,5
"2018-06-04 16:29:46","nespresso capsules",,B079VR3RTL,Upod,,6
"2018-06-04 16:29:46","nespresso capsules",,B01NCUQHMF,L'OR,,7
"2018-06-04 16:29:43",coffee,"UK's Strongest Coffee - Strong Ground Coffee Beans",,"Sons of Amazon Strong and Fair",,1
"2018-06-04 16:29:46",coffee,,B0120S5RZC,"Kimera Koffee",,2
"2018-06-04 16:29:46",coffee,,B074VJVKMY,"Taylors of Harrogate",,3
"2018-06-04 16:29:50",coffee,,B078HD5JGF,SACRED,,4
"2018-06-04 16:29:50",coffee,,B073H198Z9,"Coffee Globetrotter",,5
"2018-06-04 16:29:50",coffee,,B00WR1U9QU,"Taylors of Harrogate",,6
"2018-06-04 16:29:50",coffee,,B0798Y3VMN,Rösttrommel,,7
"2018-06-04 16:29:46",coffee,,B074VJVZX7,"Taylors of Harrogate",,8
"2018-06-04 16:29:50",coffee,,B01N9WH808,"San Agustín algunos vicios son inconfesables",,9
"2018-06-04 16:29:50",coffee,,B01LZVWV28,VASCOBELO,,10
"2018-06-04 16:29:47",starbucks,,,,,1
"2018-06-04 16:29:50",starbucks,,B007M8EQ6M,"Taylors of Harrogate",,2
"2018-06-04 16:29:50",starbucks,,B01IPQSCN2,Ababalaya,,3
"2018-06-04 16:29:47",nespresso,"Nespresso™ Coffee Machines - Discover Our Range",,"Nespresso™ UK",,1
"2018-06-04 16:30:00",nespresso,,B00J4K3338,NESPRESSO,,2
"2018-06-04 16:30:00",nespresso,,B01MZANEBC,NESPRESSO,,3
"2018-06-04 16:30:00",nespresso,,B075JLYF1M,Magimix,,4
"2018-06-04 16:29:50",nespresso,,B00WR1U9QU,"Taylors of Harrogate",,5
"2018-06-04 16:30:00",nespresso,,B075DL9FF6,NESPRESSO,,6
"2018-06-04 16:30:00",nespresso,,B00IUGBHOE,NESPRESSO,,7
"2018-06-04 16:29:51",tassimo,"Try a variety pack of our most loved hot drinks",,Tassimo,,1
"2018-06-04 16:30:00",tassimo,,B00CWZRKMC,Jacobs,,2
"2018-06-04 16:30:00",tassimo,,B00F757G00,Tassimo,,3
"2018-06-04 16:30:00",tassimo,,B00DQ8LILS,Tassimo,,4
"2018-06-04 16:30:00",tassimo,,B072BVGPPN,"Neo ®",,5
"2018-06-04 16:30:00",tassimo,,B0052TP9ZU,Tassimo,,6
"2018-06-04 16:30:04",tassimo,,B004JN20VQ,Tassimo,,7
"2018-06-04 16:30:01","tassimo pods","Try a variety pack of our most loved hot drinks",,Tassimo,,1
"2018-06-04 16:30:04","tassimo pods",,B00IJCLKAK,Tassimo,,2
"2018-06-04 16:30:04","tassimo pods",,B01MDNVOKG,Tassimo,,3
"2018-06-04 16:30:00","tassimo pods",,B00CWZRKMC,Jacobs,,4
"2018-06-04 16:30:04","tassimo pods",,B00J37DSMI,Tassimo,,5
"2018-06-04 16:30:04","tassimo pods",,B003BZT45I,Tassimo,,6
"2018-06-04 16:30:04","tassimo pods",,B008OQBYAC,Tassimo,,7
"2018-06-04 16:30:04","tassimo pods",,B015FR2TZQ,Tassimo,,8
"2018-06-04 16:30:04","tassimo pods",,B074121MFK,Tassimo,,9
"2018-06-04 16:30:04","tassimo pods",,B0095FMJE6,Tassimo,,10
"2018-06-04 16:30:05","costa coffee",,,,,1
"2018-06-04 16:30:07","costa coffee",,B076F8GBYD,202Prints,,2
"2018-06-04 16:30:07","costa coffee",,B01ETJD79S,,,3
"2018-06-04 16:30:07","costa coffee",,B07CQ8NZ2M,Kyonne,,4
"2018-06-04 16:30:07","costa coffee",,B01N52S30K,Aicok,,5
"2018-06-04 16:30:07","costa coffee",,B01AUH77K8,Excelvan,,6
"2018-06-04 16:30:07","costa coffee",,B0798Z1T76,Exzact,,7
