time,keyword,message,asin,brand,title,position
"2018-05-08 18:31:22",uhr,"Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1
"2018-05-08 18:31:25",uhr,,B07BR7MV33,"Julia-Art Leinwandbilder",,2
"2018-05-08 18:31:25",uhr,,B07B63N9DQ,MEGALITH,,3
"2018-05-08 18:31:25",uhr,,B01N6PTQDO,U-needQ,,4
"2018-05-08 18:31:25",uhr,,B0732PNCJ7,Eventronic,,5
"2018-05-08 18:31:25",uhr,,B06XCJ8DYX,BABAN,,6
"2018-05-08 18:31:25",uhr,,B074HM676K,MEGALITH,,7
"2018-05-08 18:31:22",fossil uhr,"Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1
"2018-05-08 18:31:25",fossil uhr,,B0792ZNMPG,Fossil,,2
"2018-05-08 18:31:25",fossil uhr,,B00FWX7DQO,Fossil,,3
"2018-05-08 18:31:28",fossil uhr,,B0787TGVDF,Fossil,,4
"2018-05-08 18:31:28",fossil uhr,,B075XJZ76Y,"REN DEAL",,5
"2018-05-08 18:31:28",fossil uhr,,B01NAS49KX,MODUN,,6
"2018-05-08 18:31:28",fossil uhr,,B072N5MMLN,ETEVON,,7
"2018-05-08 18:31:26",Herrenuhr,,,,,1
"2018-05-08 18:31:28",Herrenuhr,,B01BTTVKXG,Fossil,,2
"2018-05-08 18:31:25",Herrenuhr,,B0792ZNMPG,Fossil,,3
"2018-05-08 18:31:28",Herrenuhr,,B06X6J52ZD,Fossil,,4
"2018-05-08 18:31:26",Damenuhr,,,,,1
"2018-05-08 18:31:28",Damenuhr,,B01M0M8YXH,Amexi,,2
"2018-05-08 18:31:28",Damenuhr,,B01FR4008U,ZARTHOLZ,,3
"2018-05-08 18:31:32",Damenuhr,,B077G3WL9C,"MAM Originals",,4
"2018-05-08 18:31:30",Armbanduhr,,,,,1
"2018-05-08 18:31:30","daniel wellington","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1
"2018-05-08 18:31:32","daniel wellington",,B07845NLHJ,"Daniel Wellington",,2
"2018-05-08 18:31:32","daniel wellington",,B01GYKVDWS,Gemony,,3
"2018-05-08 18:31:32","daniel wellington",,B01MQI9MID,Gemony,,4
"2018-05-08 18:31:32","daniel wellington",,B0769F5XQZ,MEGALITH,,5
"2018-05-08 18:31:32","daniel wellington",,B01GYKEYJC,Gemony,,6
"2018-05-08 18:31:32","daniel wellington",,B01GYI2AQ8,Gemony,,7
"2018-05-08 18:31:30","casio uhr",,,,,1
