time,keyword,message,asin,brand,title,position
"2018-05-03 18:41:33","nespresso capsules","New Nespresso™ Vertuo. Coffee redefined.",,"Nespresso™ UK",,1
"2018-05-03 18:41:36","nespresso capsules",,B00WR1U9YM,"Taylors of Harrogate",,2
"2018-05-03 18:41:36","nespresso capsules",,B01MS3FCZ8,"Viaggio Espresso",,3
"2018-05-03 18:41:36","nespresso capsules",,B0716ZL29F,"Real Coffee",,4
"2018-05-03 18:41:36","nespresso capsules",,B078W55YB5,"NO LABEL",,5
"2018-05-03 18:41:36","nespresso capsules",,B00WR1U9Y2,"Taylors of Harrogate",,6
"2018-05-03 18:41:36","nespresso capsules",,B073PHTG4G,FUDI&Co,,7
"2018-05-03 18:41:33",coffee,"Discover the full range of Dolce Gusto coffee pods",,"Nescafé Dolce Gusto",,1
"2018-05-03 18:41:36",coffee,,B00NHXH8D4,NESCAFÉ,,2
"2018-05-03 18:41:36",coffee,,B079211F5P,NESCAFÉ,,3
"2018-05-03 18:41:39",coffee,,B072ZSBG7Q,NESCAFÉ,,4
"2018-05-03 18:41:39",coffee,,B071ZQ6QNG,"Coffee Globetrotter",,5
"2018-05-03 18:41:39",coffee,,B077KSJR9Y,Starbucks,,6
"2018-05-03 18:41:39",coffee,,B077GXSM22,SACRED,,7
"2018-05-03 18:41:39",coffee,,B001SEQMCM,NESCAFÉ,,8
"2018-05-03 18:41:39",coffee,,B074KDMSN4,NESCAFÉ,,9
"2018-05-03 18:41:39",coffee,,B072ZTD13C,NESCAFÉ,,10
"2018-05-03 18:41:37",starbucks,"Discover our range",,Starbucks,,1
"2018-05-03 18:41:39",starbucks,,B077KSJR9Y,Starbucks,,2
"2018-05-03 18:41:39",starbucks,,B077QK7CPQ,Starbucks,,3
"2018-05-03 18:41:43",starbucks,,B077L2NBHH,Starbucks,,4
"2018-05-03 18:41:43",starbucks,,B00KSZB902,Starbucks,,5
"2018-05-03 18:41:43",starbucks,,B077L2HX6L,Starbucks,,6
"2018-05-03 18:41:43",starbucks,,B077Q5B12G,Starbucks,,7
"2018-05-03 18:41:41",nespresso,"Nespresso™ Coffee Machines - Discover Our Range",,"Nespresso™ UK",,1
"2018-05-03 18:41:43",nespresso,,B01ISP0KR6,NESPRESSO,,2
"2018-05-03 18:41:44",nespresso,,B00J4K3338,NESPRESSO,,3
"2018-05-03 18:41:44",nespresso,,B00T4GWHKM,NESPRESSO,,4
"2018-05-03 18:41:36",nespresso,,B00WR1U9YM,"Taylors of Harrogate",,5
"2018-05-03 18:41:44",nespresso,,B01IHRP8HW,NESPRESSO,,6
"2018-05-03 18:41:44",nespresso,,B075DL9FF6,NESPRESSO,,7
"2018-05-03 18:41:45",tassimo,,,,,1
"2018-05-03 18:41:48",tassimo,,B06XTP6JJ3,"CAFE CONCETTO",,2
"2018-05-03 18:41:48",tassimo,,B072L67CHB,Tassimo,,3
"2018-05-03 18:41:48",tassimo,,B007GIBOTK,Tassimo,,4
"2018-05-03 18:41:48",tassimo,,B007GIBXB4,Tassimo,,5
"2018-05-03 18:41:48",tassimo,,B01LZQ9K78,"Home Treats",,6
"2018-05-03 18:41:48",tassimo,,B00JJTG4GC,Tassimo,,7
"2018-05-03 18:41:45","tassimo pods","Tassimo Coffee Pod Holders & Descaling Tablets",,Qualtex,,1
"2018-05-03 18:41:48","tassimo pods",,B0797WF7K4,"Tassimo Tdiscs",,2
"2018-05-03 18:41:48","tassimo pods",,B0797WXZJL,"Tassimo Tdiscs",,3
"2018-05-03 18:41:51","tassimo pods",,B0797YGK95,"Tassimo Tdiscs",,4
"2018-05-03 18:41:51","tassimo pods",,B077KH5ZBN,"Caffè di Artisan",,5
"2018-05-03 18:41:51","tassimo pods",,B00OA8J8AG,"The London Tea Company",,6
"2018-05-03 18:41:51","tassimo pods",,B071YVMPDV,"Real Coffee",,7
"2018-05-03 18:41:51","tassimo pods",,B072Q7K86H,Tassimo,,8
"2018-05-03 18:41:51","tassimo pods",,B00MFLXOAU,Tassimo,,9
"2018-05-03 18:41:51","tassimo pods",,B00BK4GZ2W,,,10
"2018-05-03 18:41:49","costa coffee","Discover our range",,Starbucks,,1
"2018-05-03 18:41:51","costa coffee",,B076F8GBYD,202Prints,,2
"2018-05-03 18:41:52","costa coffee",,B001EOMZ5E,De'Longhi,,3
"2018-05-03 18:41:56","costa coffee",,B0170ALWUY,"E Bargains UK",,4
"2018-05-03 18:41:56","costa coffee",,B01ETJD79S,,,5
"2018-05-03 18:41:56","costa coffee",,B06XTS3LGG,"S SANTECO",,6
"2018-05-03 18:41:56","costa coffee",,B06Y4465TC,SENHAI,,7
"2018-05-03 18:41:53","dolce gusto","Discover the range of Nescafe Dolce Gusto pods",,"Nescafé Dolce Gusto",,1
"2018-05-03 18:41:56","dolce gusto",,B01M5B2ZK2,NESCAFÉ,,2
"2018-05-03 18:41:56","dolce gusto",,B000ODS0GO,NESCAFÉ,,3
"2018-05-03 18:41:56","dolce gusto",,B007PRVFXC,NESCAFÉ,,4
"2018-05-03 18:41:56","dolce gusto",,B01N2W332W,Kealive,,5
"2018-05-03 18:41:56","dolce gusto",,B0083J60CW,NESCAFÉ,,6
"2018-05-03 18:41:56","dolce gusto",,B0170ALWUY,"E Bargains UK",,7
"2018-05-03 18:41:57","dolce gusto pods","Discover the range of Nescafe Dolce Gusto pods",,"Nescafé Dolce Gusto",,1
"2018-05-03 18:41:59","dolce gusto pods",,B075N7ZKVP,"Docle Gusto",,2
"2018-05-03 18:41:36","dolce gusto pods",,B079211F5P,NESCAFÉ,,3
"2018-05-03 18:41:39","dolce gusto pods",,B001SEQMCM,NESCAFÉ,,4
"2018-05-03 18:41:59","dolce gusto pods",,B074P5WN7T,"Café Royal",,5
"2018-05-03 18:41:39","dolce gusto pods",,B074KDMSN4,NESCAFÉ,,6
"2018-05-03 18:41:39","dolce gusto pods",,B072ZTD13C,NESCAFÉ,,7
"2018-05-03 18:41:57",espresso,"Upgrade your coffee to an Italian experience",,Aromistico,,1
"2018-05-03 18:41:59",espresso,,B01MT6FGJG,bonVIVO,,2
"2018-05-03 18:41:52",espresso,,B001EOMZ5E,De'Longhi,,3
"2018-05-03 18:41:59",espresso,,B00I6E7CWG,De'Longhi,,4
"2018-05-03 18:41:59",espresso,,B00MOIE1E2,De'Longhi,,5
"2018-05-03 18:41:59",espresso,,B01JM3D70A,Vremi,,6
"2018-05-03 18:41:59",espresso,,B00P580MDC,Lavazza,,7
"2018-05-03 18:41:57","coffee beans","Upgrade to Aromistico, Artisan Coffee Beans",,Aromistico,,1
