time,keyword,message,asin,brand,title,position
"2018-07-14 06:08:16",Keywords,,,,,1
"2018-07-14 06:08:19",Keywords,,1537222791,,,2
"2018-07-14 06:08:19",Keywords,,B01APCOKEY,,,3
"2018-07-14 06:08:16",kaffee,"Entdecken Sie unsere Maschinen zum Vorteilspreis",,"Nescafé Dolce Gusto",,1
"2018-07-14 06:08:19",kaffee,,B01N7IQURB,Nordish.Coffee,,2
"2018-07-14 06:08:19",kaffee,,B00LPMEG5W,"Coffee Circle",,3
"2018-07-14 06:08:19",kaffee,,B0721CX2PV,"KIQO Coffee & Tea",,4
"2018-07-14 06:08:19",kaffee,,B071GDNS4V,"KIQO Coffee & Tea",,5
"2018-07-14 06:08:19",kaffee,,B077BCJYKW,Lavazza,,6
"2018-07-14 06:08:19",kaffee,,B01CTBP278,"360° rundum ehrlich",,7
"2018-07-14 06:08:21","nespresso kapseln","Essenza Mini Angebot: Jetzt Kaffeeguthaben sichern",,NESPRESSO,,1
"2018-07-14 06:08:23","nespresso kapseln",,B01L24MORY,"Café Royal",,2
"2018-07-14 06:08:23","nespresso kapseln",,B01LTHLEWA,"Café Royal",,3
"2018-07-14 06:08:23","nespresso kapseln",,B00XZVP3Q2,"Café Royal",,4
"2018-07-14 06:08:23","nespresso kapseln",,B019S0LVPU,"Il Caffè italiano",,5
"2018-07-14 06:08:23","nespresso kapseln",,B01LTHO31E,"Café Royal",,6
"2018-07-14 06:08:23","nespresso kapseln",,B01LWLZXIZ,"Café Royal",,7
"2018-07-14 06:08:21",espresso,"Entdecken Sie unsere Maschinen zum Vorteilspreis",,"Nescafé Dolce Gusto",,1
"2018-07-14 06:08:19",espresso,,B0721CX2PV,"KIQO Coffee & Tea",,2
"2018-07-14 06:08:23",espresso,,B079BH72VT,Rösttrommel,,3
"2018-07-14 06:08:19",espresso,,B077BCJYKW,Lavazza,,4
"2018-07-14 06:08:19",espresso,,B071GDNS4V,"KIQO Coffee & Tea",,5
"2018-07-14 06:08:23",espresso,,B071GDP14F,"KIQO Coffee & Tea",,6
"2018-07-14 06:08:27",espresso,,B0721CYWMZ,"KIQO Coffee & Tea",,7
"2018-07-14 06:08:25",kaffeebohnen,,,,,1
"2018-07-14 06:08:27",kaffeebohnen,,B079ZSX1H1,Rösttrommel,,2
"2018-07-14 06:08:19",kaffeebohnen,,B01CTBP278,"360° rundum ehrlich",,3
"2018-07-14 06:08:27",kaffeebohnen,,B009DB5EOO,"Coffee Circle",,4
"2018-07-14 06:08:27",kaffeebohnen,,B01GQ49XD8,"Coffee Circle",,5
"2018-07-14 06:08:19",kaffeebohnen,,B077BCJYKW,Lavazza,,6
"2018-07-14 06:08:27",kaffeebohnen,,B079W7D4ZW,Jacobs,,7
"2018-07-14 06:08:27",kaffeebohnen,,B079VXVMPN,Jacobs,,8
"2018-07-14 06:08:27",kaffeebohnen,,B07BQZN7J5,Presto,,9
"2018-07-14 06:08:27",kaffeebohnen,,B07BR3X3MC,Presto,,10
"2018-07-14 06:08:27",kaffeebohnen,,B079VXYNZZ,Jacobs,,11
"2018-07-14 06:08:31",kaffeebohnen,,B00TO1XKNK,MR.VIET,,12
"2018-07-14 06:08:31",kaffeebohnen,,B071SB53YG,"360° rundum ehrlich",,13
"2018-07-14 06:08:29",melitta,"Kaffeepads - Für Geschmack in deinem Becher",,"Melitta Kaffee",,1
"2018-07-14 06:08:31",melitta,,B007JTAKM8,Melitta,,2
"2018-07-14 06:08:31",melitta,,B00836B854,Melitta,,3
"2018-07-14 06:08:31",melitta,,B00Q8U8YD6,Melitta,,4
"2018-07-14 06:08:31",melitta,,B01MRINR35,"Coffee Gator",,5
"2018-07-14 06:08:31",melitta,,B000FIVV2S,Melitta,,6
"2018-07-14 06:08:31",melitta,,B00Q8U8ZD0,Melitta,,7
"2018-07-14 06:08:29",kaffeepads,"Neu von Senseo: Latte Macchiato Classic & Caramel",,Senseo,,1
"2018-07-14 06:08:36",kaffeepads,,B0044CYCU4,Melitta,,2
"2018-07-14 06:08:36",kaffeepads,,B016DSISTM,Melitta,,3
"2018-07-14 06:08:36",kaffeepads,,B00DW6K98C,Senseo,,4
"2018-07-14 06:08:36",kaffeepads,,B00SYO4FQO,Senseo,,5
"2018-07-14 06:08:36",kaffeepads,,B078S5119Y,Senseo,,6
"2018-07-14 06:08:36",kaffeepads,,B00SYO94FQ,Senseo,,7
"2018-07-14 06:08:33",lavazza,"Lavazza Nespresso kompatible Kapseln",,Lavazza,,1
"2018-07-14 06:08:19",lavazza,,B077BCJYKW,Lavazza,,2
"2018-07-14 06:08:36",lavazza,,B01B4REU12,"La Compatibile.it",,3
"2018-07-14 06:08:36",lavazza,,B01N2ZI2SS,"GUGGENHEIMER COFFEE",,4
"2018-07-14 06:08:36",lavazza,,B077M7L21X,My-TeaCup,,5
"2018-07-14 06:08:39",lavazza,,B0784BNZF5,My-TeaCup,,6
"2018-07-14 06:08:39",lavazza,,B077PWZ88Y,My-TeaCup,,7
"2018-07-14 06:08:37",dallmayr,,,,,1
"2018-07-14 06:08:39",dallmayr,,B0022U7N60,Dallmayr,,2
"2018-07-14 06:08:39",dallmayr,,B001BP9UVS,Dallmayr,,3
"2018-07-14 06:08:39",dallmayr,,B0183XFRKI,Dallmayr,,4
"2018-07-14 06:08:39",dallmayr,,B0752QR7L1,Dallmayr,,5
"2018-07-14 06:08:37",kaffeefilter,"Trinken Sie besseren Kaffee",,"Coffee Gator",,1
"2018-07-14 06:08:39",kaffeefilter,,B074V4QQXX,GYOYO,,2
"2018-07-14 06:08:39",kaffeefilter,,B01AXNPGDY,Kuke,,3
"2018-07-14 06:08:43",kaffeefilter,,B076ZQYSGX,Amazy,,4
"2018-07-14 06:08:31",kaffeefilter,,B01MRINR35,"Coffee Gator",,5
"2018-07-14 06:08:43",kaffeefilter,,B01JZNIFY0,bonVIVO,,6
"2018-07-14 06:08:43",kaffeefilter,,B076ZHXDKV,Amazy,,7
"2018-07-14 06:08:41",kaffeekapseln,"Entdecken Sie unsere Maschinen zum Vorteilspreis",,"Nescafé Dolce Gusto",,1
"2018-07-14 06:08:43",kaffeekapseln,,B072XQJ4K3,Jacobs,,2
