time,keyword,message,asin,brand,title,position
"2018-05-17 16:37:57",uhr,"Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1
"2018-05-17 16:38:00",uhr,,B0732PNCJ7,Eventronic,,2
"2018-05-17 16:38:00",uhr,,B01M2XLD2J,"Rainbow Watch GmbH",,3
"2018-05-17 16:38:00",uhr,,B002I5YMMW,Technoline,,4
"2018-05-17 16:38:00",uhr,,B000KZDMH8,Technoline,,5
"2018-05-17 16:38:00",uhr,,B001GO79LC,Technoline,,6
"2018-05-17 16:38:00",uhr,,B00D8ZNZR4,Unbekannt,,7
"2018-05-17 16:37:57",fossil uhr,"Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1
"2018-05-17 16:38:00",fossil uhr,,B0792ZNMPG,Fossil,,2
"2018-05-17 16:38:00",fossil uhr,,B00FWX7DQO,Fossil,,3
"2018-05-17 16:38:04",fossil uhr,,B06XP2TKPZ,Fossil,,4
"2018-05-17 16:38:04",fossil uhr,,B075XM5W3H,"THE FRIDAY FIRDAY",,5
"2018-05-17 16:38:04",fossil uhr,,B06XXH9THH,Fossil,,6
"2018-05-17 16:38:04",fossil uhr,,B01NAS49KX,MODUN,,7
"2018-05-17 16:38:02",Herrenuhr,,,,,1
"2018-05-17 16:38:04",Herrenuhr,,B078TC54YV,Icheckey,,2
"2018-05-17 16:38:04",Herrenuhr,,B0798MFGVC,"New Find",,3
"2018-05-17 16:38:04",Herrenuhr,,B07BBFT2L7,Bossy,,4
"2018-05-17 16:38:02",Damenuhr,,,,,1
"2018-05-17 16:38:02",Armbanduhr,,,,,1
"2018-05-17 16:38:06","daniel wellington","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1
"2018-05-17 16:38:08","daniel wellington",,B07845NLHJ,"Daniel Wellington",,2
"2018-05-17 16:38:08","daniel wellington",,B076HC68GF,"Daniel Wellington",,3
"2018-05-17 16:38:08","daniel wellington",,B015WLATBQ,Alienwork,,4
"2018-05-17 16:38:08","daniel wellington",,B01NA8Y1E7,Alienwork,,5
"2018-05-17 16:38:08","daniel wellington",,B01GYL5GUM,Gemony,,6
"2018-05-17 16:38:08","daniel wellington",,B074J7NY13,Alienwork,,7
"2018-05-17 16:38:08","daniel wellington",,B01N0KHXKC,MAMONA,,8
"2018-05-17 16:38:08","daniel wellington",,B01HMVA644,Alienwork,,9
"2018-05-17 16:38:08","daniel wellington",,B01GYL5FKI,Gemony,,10
"2018-05-17 16:38:10","casio uhr","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1
"2018-05-17 16:38:12","casio uhr",,B001ES9KRQ,Casio,,2
"2018-05-17 16:38:12","casio uhr",,B00YC55SGU,Casio,,3
"2018-05-17 16:38:12","casio uhr",,B00KPV0M7A,Casio,,4
"2018-05-17 16:38:12","casio uhr",,B075XKJ8X6,"REN DEAL",,5
"2018-05-17 16:38:12","casio uhr",,B01MG490WO,Sopoby,,6
"2018-05-17 16:38:12","casio uhr",,B075SB1S9J,MEGALITH,,7
"2018-05-17 16:38:12","casio uhr",,B075Q4FXRK,PROKING,,8
"2018-05-17 16:38:12","casio uhr",,B0755BXQWF,Zeitholz,,9
"2018-05-17 16:38:12","casio uhr",,B07B54QVTD,Benyar,,10
"2018-05-17 16:38:14",citizen,"Die schönsten Chronographen und Uhren für Herren.",,FIREFOX,,1
"2018-05-17 16:38:16",citizen,,B00R7PSPHG,Citizen,,2
"2018-05-17 16:38:16",citizen,,B004U208K6,Citizen,,3
"2018-05-17 16:38:16",citizen,,B00492D2MI,FIREFOX,,4
"2018-05-17 16:38:16",citizen,,B0049299WK,FIREFOX,,5
"2018-05-17 16:38:16",citizen,,B06XDH2MVN,"LAD WEATHER",,6
"2018-05-17 16:38:16",citizen,,B0051OAB4A,FIREFOX,,7
"2018-05-17 16:38:16",citizen,,B00DHFW01W,FIREFOX,,8
"2018-05-17 16:38:16",citizen,,B01NCF1RON,"LAD WEATHER",,9
"2018-05-17 16:38:16",citizen,,B073XH855T,"LAD WEATHER",,10
"2018-05-17 16:38:18",swatch,,,,,1
"2018-05-17 16:38:20",swatch,,B01BYSNS8M,Swatch,,2
