time,keyword,message,asin,brand,title,position
"2018-06-17 08:34:59","nespresso capsules","Nespresso™ Coffee Machines - Discover Our Range",,"Nespresso™ UK",,1
"2018-06-17 08:35:01","nespresso capsules",,B06ZZ2NFHX,"Must Espresso",,2
"2018-06-17 08:35:01","nespresso capsules",,B071YDH8F1,"Must Espresso",,3
"2018-06-17 08:35:01","nespresso capsules",,B01MS3FCZ8,"Viaggio Espresso",,4
"2018-06-17 08:35:01","nespresso capsules",,B01LZALCQ9,"Daniels Blend",,5
"2018-06-17 08:35:01","nespresso capsules",,B071DF99H4,"Must Espresso",,6
"2018-06-17 08:35:02","nespresso capsules",,B06ZYRPPGK,"Must Espresso",,7
"2018-06-17 08:34:59",coffee,"Discover the Nescafé Gold Blend Store.",,Nescafé,,1
"2018-06-17 08:35:02",coffee,,B0120S5RZC,"Kimera Koffee",,2
"2018-06-17 08:35:02",coffee,,B01B53BPCM,"NESCAFÉ Original",,3
"2018-06-17 08:35:23",coffee,,B01B50WLWS,"NESCAFÉ Gold Blend",,4
"2018-06-17 08:35:23",coffee,,B074JBJHJK,"Spiffing Coffee",,5
"2018-06-17 08:35:23",coffee,,B077KSJR9Y,Starbucks,,6
"2018-06-17 08:35:23",coffee,,B078HD5JGF,SACRED,,7
"2018-06-17 08:35:23",coffee,,B077KQZKD8,Starbucks,,8
"2018-06-17 08:35:23",coffee,,B00TGWH9TI,MR.VIET,,9
"2018-06-17 08:35:23",coffee,,B074VJVZX7,"Taylors of Harrogate",,10
"2018-06-17 08:35:10",starbucks,"Discover the Starbucks range",,Starbucks,,1
"2018-06-17 08:35:23",starbucks,,B077KSJR9Y,Starbucks,,2
"2018-06-17 08:35:23",starbucks,,B077KQZKD8,Starbucks,,3
"2018-06-17 08:35:23",starbucks,,B077QK7CPQ,Starbucks,,4
"2018-06-17 08:35:33",starbucks,,B007M8EQ6M,"Taylors of Harrogate",,5
"2018-06-17 08:35:33",starbucks,,B077Q5B12G,Starbucks,,6
"2018-06-17 08:35:33",starbucks,,B01LXAN376,Starbucks,,7
"2018-06-17 08:35:30",nespresso,"Nespresso™ Coffee Machines - Discover Our Range",,"Nespresso™ UK",,1
"2018-06-17 08:35:33",nespresso,,B00J4K3338,NESPRESSO,,2
"2018-06-17 08:35:33",nespresso,,B01MZANEBC,NESPRESSO,,3
"2018-06-17 08:35:33",nespresso,,B075JLYF1M,Magimix,,4
"2018-06-17 08:35:33",nespresso,,B00WR1U9QU,"Taylors of Harrogate",,5
"2018-06-17 08:35:33",nespresso,,B075DL9FF6,NESPRESSO,,6
"2018-06-17 08:35:33",nespresso,,B00IUGBHOE,NESPRESSO,,7
"2018-06-17 08:35:40",tassimo,"Discover the irresistible taste of L'OR coffee",,Tassimo,,1
"2018-06-17 08:35:42",tassimo,,B00DQ8LILS,Tassimo,,2
"2018-06-17 08:35:42",tassimo,,B00CWZRKMC,Jacobs,,3
"2018-06-17 08:35:42",tassimo,,B00F757G00,Tassimo,,4
"2018-06-17 08:35:42",tassimo,,B007F8TU88,Tassimo,,5
"2018-06-17 08:35:42",tassimo,,B0052TP9ZU,Tassimo,,6
"2018-06-17 08:35:42",tassimo,,B072BVGPPN,"Neo ®",,7
"2018-06-17 08:35:40","tassimo pods","Try a variety pack of our most loved hot drinks",,Tassimo,,1
"2018-06-17 08:35:42","tassimo pods",,B07BHNL9V8,Tassimo,,2
"2018-06-17 08:35:42","tassimo pods",,B00IJCLKAK,Tassimo,,3
"2018-06-17 08:35:42","tassimo pods",,B00CWZRKMC,Jacobs,,4
"2018-06-17 08:35:52","tassimo pods",,B007F8TVSW,Tassimo,,5
"2018-06-17 08:35:52","tassimo pods",,B00J37DSMI,Tassimo,,6
"2018-06-17 08:35:52","tassimo pods",,B01ET8FRFQ,Tassimo,,7
"2018-06-17 08:35:52","tassimo pods",,B015FR2TZQ,Tassimo,,8
"2018-06-17 08:35:52","tassimo pods",,B008OQBYAC,Tassimo,,9
"2018-06-17 08:35:52","tassimo pods",,B074121MFK,Tassimo,,10
"2018-06-17 08:35:50","costa coffee",,,,,1
"2018-06-17 08:35:52","costa coffee",,B0090261F2,Fresco,,2
"2018-06-17 08:35:52","costa coffee",,B0170ALWUY,"E Bargains UK",,3
"2018-06-17 08:35:52","costa coffee",,B01ETJD79S,,,4
"2018-06-17 08:36:04","costa coffee",,B01N52S30K,Aicok,,5
"2018-06-17 08:36:04","costa coffee",,B0090261ES,Fresco,,6
"2018-06-17 08:36:04","costa coffee",,B0798Z1T76,Exzact,,7
"2018-06-17 08:36:02","dolce gusto","Café Royal. Enjoy our coffee variety.",,"Delica AG",,1
"2018-06-17 08:36:04","dolce gusto",,B073SCJHF5,"POP CAFFE'",,2
"2018-06-17 08:36:04","dolce gusto",,B076D43WYP,Lictin,,3
"2018-06-17 08:36:04","dolce gusto",,B0798Z1T76,Exzact,,4
"2018-06-17 08:36:04","dolce gusto",,B010RLCH2U,AmazonBasics,,5
"2018-06-17 08:35:52","dolce gusto",,B0170ALWUY,"E Bargains UK",,6
"2018-06-17 08:36:04","dolce gusto",,B072Q5H75W,Lictin,,7
"2018-06-17 08:36:02","dolce gusto pods",,,,,1
"2018-06-17 08:36:14","dolce gusto pods",,B077NQFD8P,"Must Espresso",,2
"2018-06-17 08:36:14","dolce gusto pods",,B06ZYRPV56,"Must Espresso",,3
"2018-06-17 08:36:04","dolce gusto pods",,B076D43WYP,Lictin,,4
"2018-06-17 08:36:14","dolce gusto pods",,B074P5WN7T,"Café Royal",,5
