time,keyword,message,asin,brand,title,position
"2018-04-19 16:21:29",nespresso,"Nespresso? Coffee Machines - Discover Our Range",,"Nespresso? UK",,1
"2018-04-19 16:21:31",nespresso,,B01ISP0KR6,NESPRESSO,,2
"2018-04-19 16:21:31",nespresso,,B075DL9FF6,NESPRESSO,,3
"2018-04-19 16:21:31",nespresso,,B075JLYF1M,Magimix,,4
"2018-04-19 16:21:31",nespresso,,B00WR1U9QU,"Taylors of Harrogate",,5
"2018-04-19 16:21:29","cialde nespresso","Nespresso? Coffee Machines - Discover Our Range",,"Nespresso? UK",,1
"2018-04-19 16:21:29","capsule nespresso","Nespresso? Coffee Machines - Discover Our Range",,"Nespresso? UK",,1
"2018-04-19 16:21:31","capsule nespresso",,B079L6W4MJ,Torrisi,,2
"2018-04-19 16:21:31","capsule nespresso",,B00OCVQ7QO,"CRU Kafe",,3
"2018-04-19 16:21:31","capsule nespresso",,B00IHXQ2AE,L'OR,,4
"2018-04-19 16:21:35","capsule nespresso",,B00IHYCT1Y,L'OR,,5
"2018-04-19 16:21:33","capsule dolce gusto","Dolce Gusto refillable capsules: eco-friendly",,RECAPS,,1
"2018-04-19 16:21:35","capsule dolce gusto",,B0152XQX9G,"Dolce Gusto",,2
"2018-04-19 16:21:35","capsule dolce gusto",,B01HMAA906,"Il Caffè italiano",,3
"2018-04-19 16:21:35","capsule dolce gusto",,B074KDMSN4,NESCAFÉ,,4
"2018-04-19 16:21:35","capsule dolce gusto",,B0758K4PTG,NESCAFÉ,,5
"2018-04-19 16:21:33","dolce gusto","Discover the range of Nescafe Dolce Gusto pods",,"Nescafé Dolce Gusto",,1
"2018-04-19 16:21:35","dolce gusto",,B00MHKYRXM,NESCAFÉ,,2
"2018-04-19 16:21:35","dolce gusto",,B00CSQLRY2,NESCAFÉ,,3
"2018-04-19 16:21:35","dolce gusto",,B000ODS0GO,NESCAFÉ,,4
"2018-04-19 16:21:41","dolce gusto",,B071CMQLVB,Lictin,,5
"2018-04-19 16:21:36","lavazza a modo mio",,,,,1
