time,keyword,message,asin,brand,title,position
"2018-05-27 19:56:26",Orologio,,,,,1
"2018-05-27 19:56:26","daniel wellington",,,,,1
"2018-05-27 19:56:28","daniel wellington",,B01N47KXCU,MAMONA,,2
"2018-05-27 19:56:28","daniel wellington",,B01IA4T18O,DIDOFà,,3
"2018-05-27 19:56:28","daniel wellington",,B01M2U6J1P,TRUMiRR,,4
"2018-05-27 19:56:28","daniel wellington",,B01N0KHXKC,MAMONA,,5
"2018-05-27 19:56:28","daniel wellington",,B01FJPHIIC,MAMONA,,6
"2018-05-27 19:56:28","daniel wellington",,B01GYL5GUM,Gemony,,7
"2018-05-27 19:56:28","daniel wellington",,B0776PFD2K,MAMONA,,8
"2018-05-27 19:56:28","daniel wellington",,B01LZA14NY,MAMONA,,9
"2018-05-27 19:56:33","daniel wellington",,B01GYHNYQE,Gemony,,10
"2018-05-27 19:56:30",casio,,,,,1
"2018-05-27 19:56:33",casio,,B007EBUBSO,Casio,,2
"2018-05-27 19:56:33",casio,,B00HEX9IHM,"LAD WEATHER",,3
"2018-05-27 19:56:33",casio,,B06X91LRXF,"LAD WEATHER",,4
"2018-05-27 19:56:33",casio,,B01NCF1RON,"LAD WEATHER",,5
"2018-05-27 19:56:33",casio,,B01LXC8I1D,Barbie,,6
"2018-05-27 19:56:33",casio,,B00N6PO908,"AccessoriesBySej (venditore italiano)",,7
"2018-05-27 19:56:33",casio,,B01N6WSZ5V,"LAD WEATHER",,8
"2018-05-27 19:56:33",casio,,B06XDH2MVN,"LAD WEATHER",,9
"2018-05-27 19:56:37",casio,,B0771DHL9V,"LAD WEATHER",,10
"2018-05-27 19:56:35","Orologio uomo",,,,,1
"2018-05-27 19:56:37","Orologio uomo",,B010M16PX2,Pixnor,,2
"2018-05-27 19:56:37","Orologio uomo",,B01LX0GNQ4,MAMONA,,3
"2018-05-27 19:56:37","Orologio uomo",,B01KE7S85M,WWOOR,,4
"2018-05-27 19:56:35",swatch,,,,,1
"2018-05-27 19:56:37",swatch,,B00AZWW6Y6,Swatch,,2
"2018-05-27 19:56:37",swatch,,B01C8FIGXW,DIDOFà,,3
"2018-05-27 19:56:37",swatch,,B01IBINR0C,DIDOFà,,4
"2018-05-27 19:56:35","Orologio donna",,,,,1
"2018-05-27 19:56:41","Orologio donna",,B01B5IKSIO,INWET,,2
"2018-05-27 19:56:41","Orologio donna",,B071LSJHZM,Granton,,3
"2018-05-27 19:56:41","Orologio donna",,B074CG996M,MAMONA,,4
"2018-05-27 19:56:39","Orologio uomo elegante","TIME100 Orologio da Uomo Automatico Scheletro",,TIME100,,1
"2018-05-27 19:56:41","Orologio uomo elegante",,B01FSY5LZQ,WWOOR,,2
"2018-05-27 19:56:41","Orologio uomo elegante",,B079H7ZLRD,LIGE,,3
"2018-05-27 19:56:41","Orologio uomo elegante",,B06WV7MQ13,BINZI,,4
"2018-05-27 19:56:41","Orologio uomo elegante",,B06XZV13G9,SKMEI,,5
"2018-05-27 19:56:41","Orologio uomo elegante",,B077FJS6RK,"MAM Originals",,6
"2018-05-27 19:56:41","Orologio uomo elegante",,B078569RKY,MEGALITH,,7
"2018-05-27 19:56:43","orologio automatico","TIME100 Orologio da Uomo Automatico Scheletro",,TIME100,,1
"2018-05-27 19:56:45","orologio automatico",,B078C5PL2Z,BINLUN,,2
"2018-05-27 19:56:45","orologio automatico",,B075V434H5,SEWOR,,3
"2018-05-27 19:56:45","orologio automatico",,B00CHYT0EE,Stuhrling,,4
"2018-05-27 19:56:45","orologio automatico",,B0093FIJYC,"Akribos XXIV",,5
"2018-05-27 19:56:45","orologio automatico",,B00AJD526A,"Akribos XXIV",,6
"2018-05-27 19:56:45","orologio automatico",,B00RL4VC46,"Akribos XXIV",,7
"2018-05-27 19:56:43",tissot,,,,,1
"2018-05-27 19:56:43",breil,,,,,1
"2018-05-27 19:56:45",breil,,B00FU3JVJS,Breil,,2
"2018-05-27 19:56:49",breil,,B01EX76BD0,Breil,,3
"2018-05-27 19:56:49",breil,,B01IBJQD4I,ZUMUii,,4
"2018-05-27 19:56:47","fossil ",,,,,1
"2018-05-27 19:56:49","fossil ",,B06XVTWCHZ,Toshion,,2
"2018-05-27 19:56:47","Orologio donna elegante","Vestiti da Cocktail",,MIUSOL,,1
