time,keyword,message,asin,brand,title,position
"2018-04-20 08:44:58",café,"Découvrez la gamme de cafés courts Tassimo",,Tassimo,,1
"2018-04-20 08:44:59",café,,B00YA1PXEI,"Viaggio Espresso",,2
"2018-04-20 08:44:59",café,,B01JA902J0,"Daniels Blend",,3
"2018-04-20 08:44:59",café,,B00CN4TPMU,L'OR,,4
"2018-04-20 08:44:59",café,,B00XZVP3Q2,"Cafe Royal",,5
"2018-04-20 08:45:01",café,,B01LZ47GH1,Philips,,6
"2018-04-20 08:45:01",café,,B074KQXPWN,Philips,,7
"2018-04-20 08:45:00",lavazza,"Lavazza A Modo Mio café Lungo Dolce  x36 capsules",,Lavazza,,1
"2018-04-20 08:45:01",lavazza,,B01INFY2LG,Lavazza,,2
"2018-04-20 08:45:01",lavazza,,B00AFWXPZ0,Lavazza,,3
"2018-04-20 08:45:03",lavazza,,B01LTI24YQ,Lavazza,,4
"2018-04-20 08:45:03",lavazza,,B000SDKDM4,,,5
"2018-04-20 08:45:03",lavazza,,B00GUDJLY2,Lavazza,,6
"2018-04-20 08:45:03",lavazza,,B009YPU0I4,Lavazza,,7
"2018-04-20 08:45:03","lavazza café","Lavazza A Modo Mio café Lungo Dolce  x36 capsules",,Lavazza,,1
"2018-04-20 08:45:05","lavazza café",,B0756KRXX5,"BaristaItaliano FR",,2
"2018-04-20 08:45:05","lavazza café",,B01INFU832,Lavazza,,3
"2018-04-20 08:45:05","lavazza café",,B00GM42SS0,"Gimoka Coffee",,4
"2018-04-20 08:45:05","lavazza café",,B01LTIQ36Q,Tassimo,,5
"2018-04-20 08:45:05","lavazza café",,B01LTIQHL2,Tassimo,,6
"2018-04-20 08:45:08","lavazza café",,B003QNZ4YK,Lavazza,,7
"2018-04-20 08:45:07",ariston,,,,,1
"2018-04-20 08:45:07",ferrero,,,,,1
"2018-04-20 08:45:07","capsules nespresso","Capsules Café Onyx Noir - Compatibles Nespresso",,L'OR,,1
"2018-04-20 08:44:59","capsules nespresso",,B00YA1PXEI,"Viaggio Espresso",,2
"2018-04-20 08:44:59","capsules nespresso",,B01JA902J0,"Daniels Blend",,3
"2018-04-20 08:45:08","capsules nespresso",,B00ZRW09H0,"Viaggio Espresso",,4
"2018-04-20 08:45:10","capsules nespresso",,B0711Z2RKJ,HiveNets,,5
"2018-04-20 08:45:10","capsules nespresso",,B01LTHO314,"Cafe Royal",,6
"2018-04-20 08:45:10","capsules nespresso",,B00XZVP7U4,"Cafe Royal",,7
