time,keyword,message,asin,brand,title,position
"2018-06-28 17:50:05",keyword,,,,,1
"2018-06-28 17:50:05","capsule caffè","Capsule compatibili Nespresso®. Qualità italiana.",,"Caffè Carracci",,1
"2018-06-28 17:50:07","capsule caffè",,B01M61UH8Z,"Caffè Carracci",,2
"2018-06-28 17:50:07","capsule caffè",,B01MXXDHW3,"Caffè Carracci",,3
"2018-06-28 17:50:07","capsule caffè",,B06XRH2KC8,"Cute Nutrition",,4
"2018-06-28 17:50:07","capsule caffè",,B01MT9RLQB,"Rush Pharma",,5
"2018-06-28 17:50:07","capsule caffè",,B01LB2EZCY,"Cute Nutrition",,6
"2018-06-28 17:50:07","capsule caffè",,B07C363F9C,"NESCAFE DOLCE GUSTO COMPATIBILE",,7
"2018-06-28 17:50:05","caffè lavazza",,,,,1
"2018-06-28 17:50:07","caffè lavazza",,B07B11KL5G,"Lavazza A Modo Mio",,2
"2018-06-28 17:50:11","caffè lavazza",,B07C2ZHZN8,"LAVAZZA ESPRESSO POINT COMPATIBILE",,3
"2018-06-28 17:50:11","caffè lavazza",,B071XDCGSN,Lovespresso,,4
"2018-06-28 17:50:11","caffè lavazza",,B07933KRBL,Lovespresso,,5
"2018-06-28 17:50:11","caffè lavazza",,B01E00B34M,BIespresso,,6
"2018-06-28 17:50:11","caffè lavazza",,B075KDY7PT,BATTISTINO,,7
"2018-06-28 17:50:09","caffè macinato","Capsule compatibili Nespresso®. Qualità italiana.",,"Caffè Carracci",,1
"2018-06-28 17:50:11","caffè macinato",,B0120S5RZC,,,2
"2018-06-28 17:50:11","caffè macinato",,B07BR3X3MC,"Presto Coffee Roasters",,3
"2018-06-28 17:50:11","caffè macinato",,B06XQ5DCYJ,NaturaleBio,,4
"2018-06-28 17:50:11","caffè macinato",,B0769CXTVZ,"Caffe Haiti",,5
"2018-06-28 17:50:15","caffè macinato",,B0769DPTJY,"Caffe Haiti",,6
"2018-06-28 17:50:15","caffè macinato",,B01N98S9FS,"Caffè Carracci",,7
"2018-06-28 17:50:13",lavazza,,,,,1
"2018-06-28 17:50:15",lavazza,,B07B7WJJDQ,Lavazza,,2
"2018-06-28 17:50:07",lavazza,,B07B11KL5G,"Lavazza A Modo Mio",,3
"2018-06-28 17:50:15",lavazza,,B07B7TDP2L,Lavazza,,4
"2018-06-28 17:50:15",lavazza,,B00SJN3FGQ,"SELF CAP",,5
"2018-06-28 17:50:15",lavazza,,B00VTQVSYG,"La Compatibile.it",,6
"2018-06-28 17:50:15",lavazza,,B00VTQVI5K,"La Compatibile.it",,7
"2018-06-28 17:50:13","caffè in grani","Nannini Caffè e Pasticceria",,Nannini,,1
"2018-06-28 17:50:15","caffè in grani",,B0798RZR3D,O'ccaffe,,2
"2018-06-28 17:50:19","caffè in grani",,B075JN2KYT,"Cooper's Cask Coffee",,3
"2018-06-28 17:50:19","caffè in grani",,B07124Z2Q2,"Cooper's Cask Coffee",,4
"2018-06-28 17:50:19","caffè in grani",,B01G9BR6QE,"Emily's Coffee",,5
"2018-06-28 17:50:19","caffè in grani",,B077X6YVJQ,"Caffè A. Nannini",,6
"2018-06-28 17:50:19","caffè in grani",,B076J26Q3C,"GREEN MAYA",,7
"2018-06-28 17:50:17",caffè,"Capsule compatibili Nespresso®. Qualità italiana.",,"Caffè Carracci",,1
"2018-06-28 17:50:19",caffè,,B07CNKJZNL,Wellington,,2
"2018-06-28 17:50:19",caffè,,B0785MN5HJ,Bohoria,,3
"2018-06-28 17:50:19",caffè,,B07D1QVD55,Wellington,,4
"2018-06-28 17:50:19",caffè,,B079Z1983W,Aicok,,5
"2018-06-28 17:50:23",caffè,,B07C8L7D66,Sundried,,6
"2018-06-28 17:50:23",caffè,,B073ZBNPFH,RECAPS,,7
"2018-06-28 17:50:21","caffè espresso","Capsule compatibili Nespresso®. Qualità italiana.",,"Caffè Carracci",,1
"2018-06-28 17:50:15","caffè espresso",,B0798RZR3D,O'ccaffe,,2
"2018-06-28 17:50:11","caffè espresso",,B07C2ZHZN8,"LAVAZZA ESPRESSO POINT COMPATIBILE",,3
"2018-06-28 17:50:23","caffè espresso",,B07258SL5Y,"Viaggio Espresso",,4
