time,keyword,message,asin,brand,title,position
"2018-05-21 19:29:32",nespresso,"Capsules Café Colombia - Compatibles Nespresso",,L'OR,,1
"2018-05-21 19:29:34",nespresso,,B075ZRQ3XL,RECAPS,,2
"2018-05-21 19:29:34",nespresso,,B0711Z2RKJ,HiveNets,,3
"2018-05-21 19:29:32",senseo,"Café Extra Long Corsé 20 dosettes souples-Lot de 5",,SENSEO,,1
"2018-05-21 19:29:34",senseo,,B074KQB4B1,Philips,,2
"2018-05-21 19:29:39",senseo,,B01LZ47GH1,Philips,,3
"2018-05-21 19:29:39",senseo,,B074KQZV97,Philips,,4
"2018-05-21 19:29:39",senseo,,B00KY987FC,J-A-Outlet,,5
"2018-05-21 19:29:37",cafetiere,"Remise Immédiate sur Nespresso Vertuo Plus",,Nespresso,,1
"2018-05-21 19:29:39",cafetiere,,B01N52S30K,Aicok,,2
"2018-05-21 19:29:44",cafetiere,,B06XQ1B88X,Luxebell,,3
"2018-05-21 19:29:44",cafetiere,,B01N7IKJ6L,"Krups Nespresso",,4
"2018-05-21 19:29:44",cafetiere,,B002OHDBM6,DeLonghi,,5
"2018-05-21 19:29:42","dolce gusto","Tout pour maison et cuisine",,AmazonBasics,,1
"2018-05-21 19:29:44","dolce gusto",,B01M0QZ0JE,YESPRESSO,,2
"2018-05-21 19:29:34","dolce gusto",,B0711Z2RKJ,HiveNets,,3
"2018-05-21 19:29:49","dolce gusto",,B01HGAVVNQ,WoldoClean,,4
"2018-05-21 19:29:47",tassimo,,,,,1
"2018-05-21 19:29:49",tassimo,,B073PWBMWK,HiveNets,,2
"2018-05-21 19:29:49",tassimo,,B00IQWLSY6,Kaffeereiniger24,,3
"2018-05-21 19:29:47","machine à café","Capsules Café Onyx Noir - Compatibles Nespresso®",,"JACOBS DOUWE EGBERTS",,1
"2018-05-21 19:29:39","machine à café",,B074KQZV97,Philips,,2
"2018-05-21 19:29:34","machine à café",,B074KQB4B1,Philips,,3
"2018-05-21 19:29:56","machine à café",,B079Z1983W,Aicok,,4
"2018-05-21 19:29:39","machine à café",,B01LZ47GH1,Philips,,5
"2018-05-21 19:29:56","machine à café",,B01J5FH8F0,Philips,,6
"2018-05-21 19:29:56","machine à café",,B079MHYHS4,Philips,,7
"2018-05-21 19:29:52","cafetiere expresso","Découvrez la gamme de machines à expresso Saeco",,SAECO,,1
"2018-05-21 19:29:56","cafetiere expresso",,B00SGO5HL4,Philips,,2
"2018-05-21 19:30:02","cafetiere expresso",,B0125ZTZ8K,Philips,,3
"2018-05-21 19:30:02","cafetiere expresso",,B079PLDS3Z,Aicok,,4
"2018-05-21 19:30:02","cafetiere expresso",,B074M95W3M,Philips,,5
"2018-05-21 19:30:02","cafetiere expresso",,B079P76RN7,Aicook,,6
"2018-05-21 19:30:02","cafetiere expresso",,B079NJ4CGS,"Alfa wise",,7
"2018-05-21 19:30:05",expresso,,,,,1
"2018-05-21 19:30:08",expresso,,B00E9CX1NI,Kamira,,2
"2018-05-21 19:30:08",expresso,,B0765M7PTN,"Rachel's Choice",,3
"2018-05-21 19:29:49",expresso,,B00IQWLSY6,Kaffeereiniger24,,4
"2018-05-21 19:30:08",expresso,,B001EOMZ5E,DeLonghi,,5
