time,keyword,message,asin,brand,title,position
"2018-05-11 19:09:16",nespresso,"Capsules Café Colombia - Compatibles Nespresso",,L'OR,,1
"2018-05-11 19:09:17",nespresso,,B079MJH5F3,Aicok,,2
"2018-05-11 19:09:17",nespresso,,B0711Z2RKJ,HiveNets,,3
"2018-05-11 19:09:17",nespresso,,B01H8MYITQ,RECAPS,,4
"2018-05-11 19:09:17",nespresso,,B01N97DB4W,HiveNets,,5
"2018-05-11 19:09:20",nespresso,,B01KZIRDBK,U-CAP,,6
"2018-05-11 19:09:19",senseo,"Redécouvrez le café avec Senseo",,PHILIPS,,1
"2018-05-11 19:09:20",senseo,,B002BL2XH4,Philips,,2
"2018-05-11 19:09:20",senseo,,B00KY987FC,J-A-Outlet,,3
"2018-05-11 19:09:20",senseo,,B001HK99H2,,,4
"2018-05-11 19:09:23",senseo,,B01IX0ZS9G,"Essential Values",,5
"2018-05-11 19:09:22",cafetiere,"Remise Immédiate sur Nespresso Vertuo Plus",,Nespresso,,1
"2018-05-11 19:09:23",cafetiere,,B01N52S30K,Aicok,,2
"2018-05-11 19:09:23",cafetiere,,B06XQ1B88X,Luxebell,,3
"2018-05-11 19:09:23",cafetiere,,B01N7IKJ6L,"Krups Nespresso",,4
"2018-05-11 19:09:26",cafetiere,,B074FXHSMX,FrenchCoffee,,5
"2018-05-11 19:09:25","dolce gusto","Capsule dolce gusto rechargeable",,RECAPS,,1
"2018-05-11 19:09:26","dolce gusto",,B01N2W332W,Kealive,,2
"2018-05-11 19:09:17","dolce gusto",,B01H8MYITQ,RECAPS,,3
"2018-05-11 19:09:26","dolce gusto",,B073TYWW9H,"POP CAFFE'",,4
"2018-05-11 19:09:25",tassimo,"Découvrez la gamme de dosettes cafés Espresso",,Tassimo,,1
"2018-05-11 19:09:29",tassimo,,B073PWBMWK,HiveNets,,2
"2018-05-11 19:09:29",tassimo,,B00L42Z1BG,Babavoom®,,3
"2018-05-11 19:09:28","machine à café",,,,,1
"2018-05-11 19:09:29","machine à café",,B079PLDS3Z,Aicok,,2
"2018-05-11 19:09:29","machine à café",,B071FBB3L2,"Zhuoxun click to buy",,3
"2018-05-11 19:09:32","machine à café",,B07B92VQSJ,Webat,,4
"2018-05-11 19:09:32","machine à café",,B074SHWL15,Sedhoom,,5
"2018-05-11 19:09:32","machine à café",,B0711T95V7,"Zhuoxun click to buy",,6
"2018-05-11 19:09:32","machine à café",,B074X9S2CS,"ITALIAN DESIGN",,7
