time,keyword,message,asin,brand,title,position
"2018-06-29 10:29:36",keyword,,,,,1
"2018-06-29 10:29:36","capsule caffè","Capsule compatibili Nespresso",,"Caffè Vergnano 1882",,1
"2018-06-29 10:29:38","capsule caffè",,B074HHXWCL,"Caffe' Vergnano 1882",,2
"2018-06-29 10:29:38","capsule caffè",,B01M61UH8Z,"Caffè Carracci",,3
"2018-06-29 10:29:38","capsule caffè",,B01DC8F088,Kimbo,,4
"2018-06-29 10:29:38","capsule caffè",,B079ZCZH1F,Kimbo,,5
"2018-06-29 10:29:38","capsule caffè",,B01D4L36RU,"Caffe' Vergnano 1882",,6
"2018-06-29 10:29:38","capsule caffè",,B01GG9L9GM,Kimbo,,7
"2018-06-29 10:29:36","caffè lavazza","Prova le nostre capsule compatibili",,"POP CAFFE'",,1
"2018-06-29 10:29:38","caffè lavazza",,B01D4L36NE,"Caffè Vergnano",,2
"2018-06-29 10:29:42","caffè lavazza",,B07B11KL5G,"Lavazza A Modo Mio",,3
"2018-06-29 10:29:38","caffè lavazza",,B079ZCZH1F,Kimbo,,4
"2018-06-29 10:29:42","caffè lavazza",,B079RHW426,Kimbo,,5
"2018-06-29 10:29:42","caffè lavazza",,B079RJFRJV,Kimbo,,6
"2018-06-29 10:29:42","caffè lavazza",,B07C2296F5,Orlegol,,7
"2018-06-29 10:29:40","caffè macinato","Scopri la Promo Speciale Macchine Dolce Gusto®",,"Nescafé Dolce Gusto",,1
"2018-06-29 10:29:38","caffè macinato",,B01D4L36NE,"Caffè Vergnano",,2
"2018-06-29 10:29:42","caffè macinato",,B0120S5RZC,,,3
"2018-06-29 10:29:42","caffè macinato",,B01GG9L9JY,Kimbo,,4
"2018-06-29 10:29:42","caffè macinato",,B07BR3X3MC,"Presto Coffee Roasters",,5
"2018-06-29 10:29:42","caffè macinato",,B076ZPL2X7,"Caffè Haiti Roma Srl",,6
"2018-06-29 10:29:42","caffè macinato",,B0769DPTJY,"Caffe Haiti",,7
"2018-06-29 10:29:44",lavazza,"Scopri la novità Tiny, in sei varianti di colore",,Lavazza,,1
"2018-06-29 10:29:46",lavazza,,B07B7WJJDQ,Lavazza,,2
"2018-06-29 10:29:46",lavazza,,B07B7TDP2L,Lavazza,,3
"2018-06-29 10:29:42",lavazza,,B07B11KL5G,"Lavazza A Modo Mio",,4
"2018-06-29 10:29:46",lavazza,,B00SJN3FGQ,"SELF CAP",,5
"2018-06-29 10:29:46",lavazza,,B00VTQVI5K,"La Compatibile.it",,6
"2018-06-29 10:29:46",lavazza,,B00VTQVSYG,"La Compatibile.it",,7
"2018-06-29 10:29:44","caffè in grani","Ricevi subito uno sconto sui prodotti Philips",,Philips,,1
"2018-06-29 10:29:46","caffè in grani",,B0798RZR3D,O'ccaffe,,2
"2018-06-29 10:29:38","caffè in grani",,B01D4L36NE,"Caffè Vergnano",,3
"2018-06-29 10:29:46","caffè in grani",,B07124Z2Q2,"Cooper's Cask Coffee",,4
"2018-06-29 10:29:46","caffè in grani",,B075JN2KYT,"Cooper's Cask Coffee",,5
"2018-06-29 10:29:50","caffè in grani",,B01G9BR6QE,"Emily's Coffee",,6
"2018-06-29 10:29:50","caffè in grani",,B076J26Q3C,"GREEN MAYA",,7
