time,keyword,message,asin,brand,title,position
"2018-05-26 17:43:52",nespresso,"Capsules Café Colombia - Compatibles Nespresso",,L'OR,,1
"2018-05-26 17:43:53",nespresso,,B079MJH5F3,Aicok,,2
"2018-05-26 17:43:53",nespresso,,B00ZRW09H0,"Viaggio Espresso",,3
"2018-05-26 17:43:53",nespresso,,B01H8MYITQ,RECAPS,,4
"2018-05-26 17:43:53",nespresso,,B075ZR2NP3,RECAPS,,5
"2018-05-26 17:43:58",nespresso,,B0711Z2RKJ,HiveNets,,6
"2018-05-26 17:43:57",senseo,"Café Vienna Chocolat 12 dosettes souples-Lot de 10",,SENSEO,,1
"2018-05-26 17:43:58",senseo,,B074KQB4B1,Philips,,2
"2018-05-26 17:43:58",senseo,,B01LZ47GH1,Philips,,3
"2018-05-26 17:43:58",senseo,,B074KQZV97,Philips,,4
"2018-05-26 17:44:07",senseo,,B002BL2XH4,Philips,,5
"2018-05-26 17:44:06",cafetiere,"Remise Immédiate sur Nespresso Vertuo Plus",,Nespresso,,1
"2018-05-26 17:44:07",cafetiere,,B06XQ1B88X,Luxebell,,2
"2018-05-26 17:44:07",cafetiere,,B001EOMZ5E,DeLonghi,,3
"2018-05-26 17:44:07",cafetiere,,B01N52S30K,Aicok,,4
"2018-05-26 17:44:13",cafetiere,,B01N7IKJ6L,"Krups Nespresso",,5
"2018-05-26 17:44:12","dolce gusto","Capsule dolce gusto rechargeable",,RECAPS,,1
"2018-05-26 17:44:15","dolce gusto",,B01M0QZ0JE,YESPRESSO,,2
"2018-05-26 17:43:53","dolce gusto",,B01H8MYITQ,RECAPS,,3
"2018-05-26 17:44:15","dolce gusto",,B00RMWTHC6,Babavoom®,,4
"2018-05-26 17:44:12",tassimo,"Découvrez la gamme de dosettes cafés Espresso",,Tassimo,,1
"2018-05-26 17:44:20",tassimo,,B073PWBMWK,HiveNets,,2
"2018-05-26 17:44:20",tassimo,,B00N6QC6PC,Kaffeereiniger24,,3
"2018-05-26 17:44:19","machine à café","Capsules Café Onyx Noir - Compatibles Nespresso®",,"JACOBS DOUWE EGBERTS",,1
"2018-05-26 17:43:58","machine à café",,B074KQB4B1,Philips,,2
"2018-05-26 17:43:58","machine à café",,B074KQZV97,Philips,,3
"2018-05-26 17:43:58","machine à café",,B01LZ47GH1,Philips,,4
"2018-05-26 17:44:20","machine à café",,B079Z1983W,Aicok,,5
"2018-05-26 17:44:20","machine à café",,B079M9VT9X,Philips,,6
"2018-05-26 17:44:25","machine à café",,B01J5FH8F0,Philips,,7
"2018-05-26 17:44:24","cafetiere expresso","Découvrez la gamme de machines à expresso Saeco",,SAECO,,1
"2018-05-26 17:44:25","cafetiere expresso",,B00SGO5HL4,Philips,,2
"2018-05-26 17:44:25","cafetiere expresso",,B0125ZTZ8K,Philips,,3
"2018-05-26 17:44:25","cafetiere expresso",,B079PLDS3Z,Aicok,,4
"2018-05-26 17:44:31","cafetiere expresso",,B074M95W3M,Philips,,5
"2018-05-26 17:44:31","cafetiere expresso",,B079P76RN7,Aicook,,6
"2018-05-26 17:43:53","cafetiere expresso",,B079MJH5F3,Aicok,,7
"2018-05-26 17:44:30",expresso,"Profitez de votre vie de bricolage",,RECAPS,,1
"2018-05-26 17:44:31",expresso,,B00E9CX1NI,Kamira,,2
"2018-05-26 17:44:07",expresso,,B001EOMZ5E,DeLonghi,,3
"2018-05-26 17:44:31",expresso,,B00LDQ409W,Kaffeereiniger24,,4
"2018-05-26 17:44:35",expresso,,B06XCGH9H2,RECAPS,,5
"2018-05-26 17:44:34","machine expresso","Découvrez la gamme de machines à expresso Saeco",,SAECO,,1
"2018-05-26 17:44:25","machine expresso",,B00SGO5HL4,Philips,,2
"2018-05-26 17:44:35","machine expresso",,B01CP5GOHA,Philips,,3
"2018-05-26 17:44:25","machine expresso",,B079PLDS3Z,Aicok,,4
"2018-05-26 17:44:35","machine expresso",,B01MUUKO2U,Philips,,5
"2018-05-26 17:44:35","machine expresso",,B01MUGL47A,Philips,,6
"2018-05-26 17:44:25","machine expresso",,B0125ZTZ8K,Philips,,7
"2018-05-26 17:44:38",lavazza,"Lavazza A Modo Mio café Lungo Dolce  x36 capsules",,Lavazza,,1
"2018-05-26 17:44:39",lavazza,,B01LTI9DTU,Lavazza,,2
"2018-05-26 17:44:39",lavazza,,B009YPU0I4,Lavazza,,3
"2018-05-26 17:44:39",lavazza,,B000SDKDM4,,,4
"2018-05-26 17:44:39",lavazza,,B00AFWXPZ0,Lavazza,,5
"2018-05-26 17:44:43",lavazza,,B01INFY2LG,Lavazza,,6
"2018-05-26 17:44:43",lavazza,,B01LTI24YQ,Lavazza,,7
"2018-05-26 17:44:42","expresso machine","Découvrez la gamme de machines à expresso Saeco",,SAECO,,1
"2018-05-26 17:44:25","expresso machine",,B00SGO5HL4,Philips,,2
"2018-05-26 17:44:35","expresso machine",,B01CP5GOHA,Philips,,3
"2018-05-26 17:44:35","expresso machine",,B01MUUKO2U,Philips,,4
"2018-05-26 17:44:25","expresso machine",,B079PLDS3Z,Aicok,,5
"2018-05-26 17:44:35","expresso machine",,B01MUGL47A,Philips,,6
"2018-05-26 17:44:25","expresso machine",,B0125ZTZ8K,Philips,,7
"2018-05-26 17:44:42","machine à café expresso","Capsules Café Onyx Noir - Compatibles Nespresso®",,"JACOBS DOUWE EGBERTS",,1
"2018-05-26 17:44:25","machine à café expresso",,B00SGO5HL4,Philips,,2
"2018-05-26 17:44:20","machine à café expresso",,B079Z1983W,Aicok,,3
"2018-05-26 17:44:35","machine à café expresso",,B01CP5GOHA,Philips,,4
"2018-05-26 17:44:25","machine à café expresso",,B0125ZTZ8K,Philips,,5
"2018-05-26 17:44:35","machine à café expresso",,B01MUUKO2U,Philips,,6
"2018-05-26 17:44:31","machine à café expresso",,B074M95W3M,Philips,,7
"2018-05-26 17:44:42","lavazza a modo mio","Lavazza A Modo Mio café Lungo Dolce  x36 capsules",,Lavazza,,1
"2018-05-26 17:44:47","lavazza a modo mio",,B00HRA1JD8,,,2
"2018-05-26 17:44:47","lavazza a modo mio",,B071K8W9DD,"Il Caffè italiano",,3
"2018-05-26 17:44:47","lavazza a modo mio",,B00HR8WIRQ,,,4
"2018-05-26 17:44:47","lavazza a modo mio",,B071K8XB7G,"Il Caffè italiano",,5
"2018-05-26 17:44:47","lavazza a modo mio",,B00IJYHZQ6,,,6
"2018-05-26 17:44:51","lavazza a modo mio",,B00HR901BK,,,7
"2018-05-26 17:44:50","mousseur à lait","Mousseur Lait Electrique Auto pour Café au Lait",,VAVA,,1
"2018-05-26 17:44:51","mousseur à lait",,B0786X31KP,OZAVO,,2
"2018-05-26 17:44:51","mousseur à lait",,B01LYK30JK,KLAGENA,,3
"2018-05-26 17:44:51","mousseur à lait",,B0722NZ6SP,GemEView,,4
"2018-05-26 17:44:55","mousseur à lait",,B07CQBXFMJ,Webat,,5
"2018-05-26 17:44:55","mousseur à lait",,B074Z67WJ2,Aicok,,6
"2018-05-26 17:44:55","mousseur à lait",,B075L7BD28,SimpleTaste,,7
"2018-05-26 17:44:54","machine à café lavazza",,,,,1
"2018-05-26 17:43:58","machine à café lavazza",,B074KQB4B1,Philips,,2
"2018-05-26 17:43:58","machine à café lavazza",,B074KQZV97,Philips,,3
"2018-05-26 17:44:20","machine à café lavazza",,B079Z1983W,Aicok,,4
"2018-05-26 17:43:58","machine à café lavazza",,B01LZ47GH1,Philips,,5
