time,keyword,message,asin,brand,title,position
"2018-05-15 19:30:17",uhr,"Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1
"2018-05-15 19:30:19",uhr,,B0732PNCJ7,Eventronic,,2
"2018-05-15 19:30:19",uhr,,B07BRLS4MB,"Julia-Art Leinwandbilder",,3
"2018-05-15 19:30:19",uhr,,B002I5YMMW,Technoline,,4
"2018-05-15 19:30:19",uhr,,B01N32SXUV,U-needQ,,5
"2018-05-15 19:30:19",uhr,,B07B296MXB,KJLM,,6
"2018-05-15 19:30:19",uhr,,B06XW925KX,XULI,,7
"2018-05-15 19:30:17",fossil uhr,"Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1
"2018-05-15 19:30:19",fossil uhr,,B0792ZNMPG,Fossil,,2
"2018-05-15 19:30:19",fossil uhr,,B06XP2TKPZ,Fossil,,3
"2018-05-15 19:30:23",fossil uhr,,B079RDVFWR,Fossil,,4
"2018-05-15 19:30:23",fossil uhr,,B01BFW4SHC,"Timothy Stone",,5
"2018-05-15 19:30:23",fossil uhr,,B01NAS49KX,MODUN,,6
"2018-05-15 19:30:23",fossil uhr,,B071DM6C5D,"Liebeskind Berlin",,7
"2018-05-15 19:30:21",Herrenuhr,,,,,1
"2018-05-15 19:30:21",Damenuhr,,,,,1
"2018-05-15 19:30:23",Damenuhr,,B06ZXTDPQN,Cari,,2
"2018-05-15 19:30:23",Damenuhr,,B01M0M8YXH,Amexi,,3
"2018-05-15 19:30:23",Damenuhr,,B0755DKZMN,Alienwork,,4
"2018-05-15 19:30:21",Armbanduhr,,,,,1
"2018-05-15 19:30:25","daniel wellington","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1
"2018-05-15 19:30:27","daniel wellington",,B07845NLHJ,"Daniel Wellington",,2
"2018-05-15 19:30:27","daniel wellington",,B015WLATBQ,Alienwork,,3
"2018-05-15 19:30:27","daniel wellington",,B01GYKVDWS,Gemony,,4
"2018-05-15 19:30:27","daniel wellington",,B01NA8Y1E7,Alienwork,,5
"2018-05-15 19:30:27","daniel wellington",,B01GYLGX90,Gemony,,6
"2018-05-15 19:30:27","daniel wellington",,B074J7NY13,Alienwork,,7
"2018-05-15 19:30:27","daniel wellington",,B01N0KHXKC,MAMONA,,8
"2018-05-15 19:30:27","daniel wellington",,B01N47KXCU,MAMONA,,9
"2018-05-15 19:30:27","daniel wellington",,B01GYL5FKI,Gemony,,10
"2018-05-15 19:30:29","casio uhr","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1
"2018-05-15 19:30:31","casio uhr",,B001ES9KRQ,Casio,,2
"2018-05-15 19:30:31","casio uhr",,B00KPV0M7A,Casio,,3
"2018-05-15 19:30:31","casio uhr",,B075XKJ8X6,"REN DEAL",,4
"2018-05-15 19:30:31","casio uhr",,B01MG490WO,Sopoby,,5
"2018-05-15 19:30:31","casio uhr",,B075SB1S9J,MEGALITH,,6
"2018-05-15 19:30:31","casio uhr",,B078SWMVBT,KDM,,7
"2018-05-15 19:30:31","casio uhr",,B075Q4FXRK,PROKING,,8
"2018-05-15 19:30:31","casio uhr",,B077Q7P459,MEGALITH,,9
"2018-05-15 19:30:31","casio uhr",,B0795RV17N,MAMONA,,10
"2018-05-15 19:30:33",citizen,"Die schönsten Chronographen und Uhren für Herren.",,FIREFOX,,1
"2018-05-15 19:30:35",citizen,,B00R7PSPHG,Citizen,,2
"2018-05-15 19:30:35",citizen,,B0051OAB4A,FIREFOX,,3
"2018-05-15 19:30:35",citizen,,B06XDH2MVN,"LAD WEATHER",,4
"2018-05-15 19:30:35",citizen,,B00492D2MI,FIREFOX,,5
"2018-05-15 19:30:35",citizen,,B0049299WK,FIREFOX,,6
"2018-05-15 19:30:35",citizen,,B01NCF1RON,"LAD WEATHER",,7
"2018-05-15 19:30:35",citizen,,B00DHFW01W,FIREFOX,,8
"2018-05-15 19:30:35",citizen,,B073XH855T,"LAD WEATHER",,9
"2018-05-15 19:30:35",citizen,,B004U208K6,Citizen,,10
"2018-05-15 19:30:37",swatch,,,,,1
"2018-05-15 19:30:39",swatch,,B01HU0ZYQ2,Swatch,,2
"2018-05-15 19:30:39",swatch,,B01LM0W8Z6,Swatch,,3
"2018-05-15 19:30:39",swatch,,B01BYSNS8M,Swatch,,4
"2018-05-15 19:30:39",swatch,,B006R40QTI,Swatch,,5
"2018-05-15 19:30:39",swatch,,B002DUCM0G,Swatch,,6
"2018-05-15 19:30:39",swatch,,B0019M2ITY,Swatch,,7
"2018-05-15 19:30:39",swatch,,B01NBTPAYF,Swatch,,8
"2018-05-15 19:30:39",swatch,,B076H4HF2T,Swatch,,9
"2018-05-15 19:30:39",swatch,,B0722D3HXX,Swatch,,10
"2018-05-15 19:30:41","ice watch",,,,,1
"2018-05-15 19:30:43","ice watch",,B008GSB7TQ,Ice-Watch,,2
