time,keyword,message,asin,brand,title,position
"2018-04-23 14:53:38",nespresso,"Frühlingsangebot: Jetzt Kaffeeguthaben sichern",,NESPRESSO,,1
"2018-04-23 14:53:40",nespresso,,B01NBEBS9K,Yosoo,,2
"2018-04-23 14:53:40",nespresso,,B01NAZEDLR,2xCAP,,3
"2018-04-23 14:53:40",nespresso,,B019S0LXBW,"Il Caffè italiano",,4
"2018-04-23 14:53:40",nespresso,,B073ZBNPFH,RECAPS,,5
"2018-04-23 14:53:40",nespresso,,B0741DLLFK,U-CAP,,6
"2018-04-23 14:53:40",nespresso,,B076LVQCMM,U-CAP,,7
"2018-04-23 14:53:38","cialde nespresso","Frühlingsangebot: Jetzt Kaffeeguthaben sichern",,NESPRESSO,,1
"2018-04-23 14:53:38","capsule nespresso",,,,,1
"2018-04-23 14:53:40","capsule nespresso",,B0784BNZF5,My-TeaCup,,2
"2018-04-23 14:53:48","capsule nespresso",,B01M1OY8SV,Leysieffer-Kaffee,,3
"2018-04-23 14:53:48","capsule nespresso",,B071LLV8YM,Jacobs,,4
"2018-04-23 14:53:48","capsule nespresso",,B078RT2KZN,O'ccaffe,,5
"2018-04-23 14:53:48","capsule nespresso",,B00MXKBXXS,Gourmesso,,6
"2018-04-23 14:53:48","capsule nespresso",,B00MXKC2ZG,Gourmesso,,7
"2018-04-23 14:53:43","capsule dolce gusto","Entdecken Sie unsere Vielfalt zum Vorteilspreis",,"Nescafé Dolce Gusto",,1
"2018-04-23 14:53:48","capsule dolce gusto",,B074P87952,Shine,,2
"2018-04-23 14:53:48","capsule dolce gusto",,B074DLSHF4,Fusoris,,3
"2018-04-23 14:53:48","capsule dolce gusto",,B010RLCH2U,AmazonBasics,,4
"2018-04-23 14:53:48","capsule dolce gusto",,B01AW9EKEU,balvi,,5
"2018-04-23 14:53:48","capsule dolce gusto",,B0777GFJ8W,Lictin,,6
"2018-04-23 14:53:51","capsule dolce gusto",,B01N2W332W,Kealive,,7
"2018-04-23 14:53:49","dolce gusto","Entdecken Sie unsere Vielfalt zum Vorteilspreis",,"Nescafé Dolce Gusto",,1
"2018-04-23 14:53:51","dolce gusto",,B073SCJHF5,"POP CAFFE'",,2
"2018-04-23 14:53:51","dolce gusto",,B000ODQRGE,Nescafé,,3
"2018-04-23 14:53:51","dolce gusto",,B01939XAZK,"Springlane Kitchen",,4
"2018-04-23 14:53:51","dolce gusto",,B071HV3768,HM,,5
"2018-04-23 14:53:48","dolce gusto",,B074DLSHF4,Fusoris,,6
"2018-04-23 14:53:48","dolce gusto",,B010RLCH2U,AmazonBasics,,7
"2018-04-23 14:53:49","lavazza a modo mio","Lavazza Nespresso kompatible Kapseln",,Lavazza,,1
"2018-04-23 14:53:51","lavazza a modo mio",,B00LWYHBQ4,"Universitea of Tea",,2
"2018-04-23 14:53:51","lavazza a modo mio",,B00CFNC8TQ,Severin,,3
"2018-04-23 14:53:51","lavazza a modo mio",,B00DB3RSXU,"Universitea of Tea",,4
"2018-04-23 14:53:55","lavazza a modo mio",,B01C3R6B00,RECAPS,,5
"2018-04-23 14:53:55","lavazza a modo mio",,B0732Y27M7,RECAPS,,6
"2018-04-23 14:53:55","lavazza a modo mio",,B00XYBQ0LA,Lavazza,,7
"2018-04-23 14:53:53","cialde borbone",,,,,1
"2018-04-23 14:53:55","cialde borbone",,B01M2VH8VM,"Caffe' Borbone",,2
"2018-04-23 14:53:53","cialde lavazza a modo mio","Lavazza Nespresso kompatible Kapseln",,Lavazza,,1
