time,keyword,message,asin,brand,title,position
"2018-05-08 18:17:37",Orologio,,,,,1
"2018-05-08 18:17:37","daniel wellington",,,,,1
"2018-05-08 18:17:42","daniel wellington",,B01N47KXCU,MAMONA,,2
"2018-05-08 18:17:42","daniel wellington",,B01LZA14NY,MAMONA,,3
"2018-05-08 18:17:42","daniel wellington",,B01N0KHXKC,MAMONA,,4
"2018-05-08 18:17:42","daniel wellington",,B01GYKVATO,Gemony,,5
"2018-05-08 18:17:42","daniel wellington",,B01GYHF2X2,Gemony,,6
"2018-05-08 18:17:42","daniel wellington",,B072XJ4YRN,BINZI,,7
"2018-05-08 18:17:42","daniel wellington",,B072JJYLKC,MAMONA,,8
"2018-05-08 18:17:42","daniel wellington",,B01GYKVEPY,Gemony,,9
"2018-05-08 18:17:42","daniel wellington",,B072DYQBRB,MAMONA,,10
"2018-05-08 18:17:40",casio,,,,,1
"2018-05-08 18:17:46",casio,,B007EBUBSO,Casio,,2
"2018-05-08 18:17:46",casio,,B000VE5X4S,Casio,,3
"2018-05-08 18:17:46",casio,,B0716HV4D1,"LAD WEATHER",,4
"2018-05-08 18:17:46",casio,,B072HML7LC,"LAD WEATHER",,5
"2018-05-08 18:17:46",casio,,B00HEX9IHM,"LAD WEATHER",,6
"2018-05-08 18:17:46",casio,,B00N6PO908,"AccessoriesBySej (venditore italiano)",,7
"2018-05-08 18:17:46",casio,,B079FH13MS,"LAD WEATHER",,8
"2018-05-08 18:17:46",casio,,B06X91LRXF,"LAD WEATHER",,9
"2018-05-08 18:17:46",casio,,B06XDH2MVN,"LAD WEATHER",,10
"2018-05-08 18:17:44","Orologio uomo",,,,,1
"2018-05-08 18:17:50","Orologio uomo",,B079VPB5RQ,"LAD WEATHER",,2
"2018-05-08 18:17:50","Orologio uomo",,B07918HR64,Time100,,3
"2018-05-08 18:17:50","Orologio uomo",,B0719BMTCQ,Time100,,4
"2018-05-08 18:17:47",swatch,,,,,1
"2018-05-08 18:17:50",swatch,,B00AZWW6Y6,Swatch,,2
"2018-05-08 18:17:50",swatch,,B01C8FIGXW,DIDOFà,,3
"2018-05-08 18:17:50",swatch,,B01IA6NTGC,DIDOFà,,4
"2018-05-08 18:17:47","Orologio donna",,,,,1
"2018-05-08 18:17:50","Orologio donna",,B074CG996M,MAMONA,,2
"2018-05-08 18:17:50","Orologio donna",,B071LSJHZM,Granton,,3
"2018-05-08 18:17:53","Orologio donna",,B01NAS49KX,MODUN,,4
"2018-05-08 18:17:51","Orologio uomo elegante","Tecnologia avanzata per lo sport",,"Polar Italia",,1
"2018-05-08 18:17:53","Orologio uomo elegante",,B071H9F5WW,Time100,,2
