time,keyword,message,asin,brand,title,position
"2018-04-19 04:45:58",nespresso,"Macchine Nespresso® - Per un caffè sempre perfetto",,Nespresso,,1
"2018-04-19 04:45:58","cialde nespresso","Macchine Nespresso® - Per un caffè sempre perfetto",,Nespresso,,1
"2018-04-19 04:46:00","cialde nespresso",,B00ST7MHFW,"La Compatibile.it",,2
"2018-04-19 04:46:00","cialde nespresso",,B01N98S9FS,"Caffè Carracci",,3
"2018-04-19 04:46:00","cialde nespresso",,B00T4FELUW,"La Compatibile.it",,4
"2018-04-19 04:46:00","cialde nespresso",,B07BJ5ZQJY,"Café Royal",,5
"2018-04-19 04:46:00","cialde nespresso",,B00URY58A6,yespresso,,6
"2018-04-19 04:46:00","cialde nespresso",,B01D4L36NE,"Caffè Vergnano",,7
"2018-04-19 04:46:00","cialde nespresso",,B00TOIIPOW,yespresso,,8
"2018-04-19 04:46:00","cialde nespresso",,B01MR6Z440,yespresso,,9
"2018-04-19 04:46:01","capsule nespresso","Macchine Nespresso® - Per un caffè sempre perfetto",,Nespresso,,1
"2018-04-19 04:46:03","capsule nespresso",,B079KGFQ4T,Gocce,,2
"2018-04-19 04:46:00","capsule nespresso",,B00TOIIPOW,yespresso,,3
"2018-04-19 04:46:03","capsule nespresso",,B075BGB821,"ITALIAN COFFEE FOR ESPRESSO LOVERS",,4
"2018-04-19 04:46:00","capsule nespresso",,B00URY58A6,yespresso,,5
"2018-04-19 04:46:03","capsule nespresso",,B07BRGJ7BQ,"Il Caffè Italiano",,6
"2018-04-19 04:46:00","capsule nespresso",,B01D4L36NE,"Caffè Vergnano",,7
"2018-04-19 04:46:03","capsule nespresso",,B072XF44Z7,yespresso,,8
"2018-04-19 04:46:03","capsule nespresso",,B074HHXWCL,"Caffe' Vergnano 1882",,9
"2018-04-19 04:46:01","capsule dolce gusto",,,,,1
"2018-04-19 04:46:01","dolce gusto","Capsule Dolce Gusto Compatibili. Un MUST ITALIANO",,"Must Espresso Italiano",,1
"2018-04-19 04:46:03","dolce gusto",,B00EB1S61E,Krups,,2
"2018-04-19 04:46:03","dolce gusto",,B00EB1SWHW,"NESCAFÉ Dolce Gusto",,3
"2018-04-19 04:46:07","dolce gusto",,B072FKXDFK,De'Longhi,,4
"2018-04-19 04:46:07","dolce gusto",,B074JZ66CX,#benehacks,,5
"2018-04-19 04:46:07","dolce gusto",,B00EB30YR6,"NESCAFÉ Dolce Gusto",,6
"2018-04-19 04:46:07","dolce gusto",,B01N97DB4W,HiveNets,,7
"2018-04-19 04:46:05","lavazza a modo mio","Scopri la novità Tiny, in sei varianti di colore",,Lavazza,,1
"2018-04-19 04:46:07","lavazza a modo mio",,B01IBOHDUQ,Lavazza,,2
"2018-04-19 04:46:07","lavazza a modo mio",,B079SY8N18,"Lavazza A Modo Mio",,3
"2018-04-19 04:46:07","lavazza a modo mio",,B071LNGV75,Lavazza,,4
"2018-04-19 04:46:07","lavazza a modo mio",,B01N97DB4W,HiveNets,,5
"2018-04-19 04:46:07","lavazza a modo mio",,B01IBNX50E,Lavazza,,6
"2018-04-19 04:46:11","lavazza a modo mio",,B071FGZMGN,Lavazza,,7
"2018-04-19 04:46:09","cialde borbone","Scopri la Promo Speciale Capsule Dolce Gusto®",,"Nescafé Dolce Gusto",,1
"2018-04-19 04:46:11","cialde borbone",,B07BRCDT6C,DERASHOP,,2
"2018-04-19 04:46:11","cialde borbone",,B01N0SJCRQ,"Caffè Borbone",,3
"2018-04-19 04:46:11","cialde borbone",,B01M59M5W8,"Caffe' Borbone",,4
"2018-04-19 04:46:11","cialde borbone",,B0763RJR2T,TORRISI,,5
"2018-04-19 04:46:11","cialde borbone",,B072XDS4Y5,yespresso,,6
"2018-04-19 04:46:11","cialde borbone",,B072XHM4FD,yespresso,,7
"2018-04-19 04:46:00","cialde borbone",,B01D4L36NE,"Caffè Vergnano",,8
"2018-04-19 04:46:11","cialde borbone",,B076ZGDQFD,"Caffè Kickkick",,9
"2018-04-19 04:46:09","cialde lavazza a modo mio","Scopri la novità Tiny, in sei varianti di colore",,Lavazza,,1
