time,keyword,message,asin,brand,title,position
"2018-04-19 06:29:32",nespresso,"Nespresso? Coffee Machines - Discover Our Range",,"Nespresso? UK",,1
"2018-04-19 06:29:34",nespresso,,B01ISP0KR6,NESPRESSO,,2
"2018-04-19 06:29:34",nespresso,,B075DL9FF6,NESPRESSO,,3
"2018-04-19 06:29:34",nespresso,,B075JLYF1M,Magimix,,4
"2018-04-19 06:29:34",nespresso,,B01MTQ8Q97,Pressogno,,5
"2018-04-19 06:29:32","cialde nespresso","Nespresso? Coffee Machines - Discover Our Range",,"Nespresso? UK",,1
"2018-04-19 06:29:32","capsule nespresso","Nespresso? Coffee Machines - Discover Our Range",,"Nespresso? UK",,1
"2018-04-19 06:29:34","capsule nespresso",,B00OCVQ7QO,"CRU Kafe",,2
"2018-04-19 06:29:34","capsule nespresso",,B079L6W4MJ,Torrisi,,3
"2018-04-19 06:29:34","capsule nespresso",,B00IHXQ2AE,L'OR,,4
"2018-04-19 06:29:38","capsule nespresso",,B00IHYCT1Y,L'OR,,5
"2018-04-19 06:29:36","capsule dolce gusto","Dolce Gusto refillable capsules: eco-friendly",,RECAPS,,1
"2018-04-19 06:29:38","capsule dolce gusto",,B0152XQX9G,"Dolce Gusto",,2
"2018-04-19 06:29:38","capsule dolce gusto",,B01HMAA906,"Il Caffè italiano",,3
"2018-04-19 06:29:38","capsule dolce gusto",,B074KDMSN4,NESCAFÉ,,4
"2018-04-19 06:29:38","capsule dolce gusto",,B0758K4PTG,NESCAFÉ,,5
"2018-04-19 06:29:36","dolce gusto","Discover the range of Nescafe Dolce Gusto pods",,"Nescafé Dolce Gusto",,1
"2018-04-19 06:29:38","dolce gusto",,B00MHKYRXM,NESCAFÉ,,2
"2018-04-19 06:29:38","dolce gusto",,B00CSQLRY2,NESCAFÉ,,3
"2018-04-19 06:29:38","dolce gusto",,B000ODS0GO,NESCAFÉ,,4
"2018-04-19 06:29:42","dolce gusto",,B071CMQLVB,Lictin,,5
"2018-04-19 06:29:40","lavazza a modo mio",,,,,1
"2018-04-19 06:29:42","lavazza a modo mio",,B00ZPJKA2Y,Lavazza,,2
"2018-04-19 06:29:42","lavazza a modo mio",,B00VTQVPTE,"La Compatibile.it",,3
"2018-04-19 06:29:42","lavazza a modo mio",,B00DN7SS0G,"Lavazza A Modo Mio",,4
"2018-04-19 06:29:42","lavazza a modo mio",,B01EM4WKO8,Lavazza,,5
"2018-04-19 06:29:40","cialde borbone",,,,,1
"2018-04-19 06:29:40","cialde lavazza a modo mio",,,,,1
"2018-04-19 06:29:40","caffe borbone",,,,,1
"2018-04-19 06:29:40","caffe borbone cialde",,,,,1
