time,keyword,message,asin,brand,title,position
"2018-05-27 06:05:43",uhr,"Ein erster Blick auf Fitbit Versa",,Fitbit,,1
"2018-05-27 06:05:45",uhr,,B075MD3DS3,Heardl,,2
"2018-05-27 06:05:45",uhr,,B0732PNCJ7,Eventronic,,3
"2018-05-27 06:05:45",uhr,,B077QVTHW7,Xagoo,,4
"2018-05-27 06:05:45",uhr,,B002I5YMMW,Technoline,,5
"2018-05-27 06:05:43",fossil uhr,"Die stylische Uhr mit smarten Funktionen",,Fossil,,1
"2018-05-27 06:05:45",fossil uhr,,B0792ZNMPG,Fossil,,2
"2018-05-27 06:05:45",fossil uhr,,B0766YXXM3,Fossil,,3
"2018-05-27 06:05:45",fossil uhr,,B01D8KBMUU,Alienwork,,4
"2018-05-27 06:05:45",fossil uhr,,B002QXUTG4,"Michael Kors",,5
"2018-05-27 06:05:49",fossil uhr,,B01MUE5V1A,Skagen,,6
"2018-05-27 06:05:49",fossil uhr,,B00O1ZA7DK,Skagen,,7
"2018-05-27 06:05:47",Herrenuhr,,,,,1
"2018-05-27 06:05:49",Herrenuhr,,B078TFVY93,Icheckey,,2
"2018-05-27 06:05:49",Herrenuhr,,B074GQMNW4,Fossil,,3
"2018-05-27 06:05:49",Herrenuhr,,B07B3T78P1,OCYCLONE,,4
"2018-05-27 06:05:47",Damenuhr,,,,,1
"2018-05-27 06:05:47",Armbanduhr,,,,,1
"2018-05-27 06:05:47","daniel wellington","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1
"2018-05-27 06:05:49","daniel wellington",,B078BM1S14,"Daniel Wellington",,2
"2018-05-27 06:05:53","daniel wellington",,B01M324DVY,DW,,3
"2018-05-27 06:05:53","daniel wellington",,B01GYHEXZA,Gemony,,4
"2018-05-27 06:05:53","daniel wellington",,B00RK4SE5M,Fossil,,5
"2018-05-27 06:05:53","daniel wellington",,B01NA8Y1E7,Alienwork,,6
"2018-05-27 06:05:53","daniel wellington",,B00FF8CDSO,Fossil,,7
"2018-05-27 06:05:53","daniel wellington",,B01N0D3CSC,Gemony,,8
"2018-05-27 06:05:53","daniel wellington",,B074JB63KV,Alienwork,,9
"2018-05-27 06:05:53","daniel wellington",,B01N47KXCU,MAMONA,,10
"2018-05-27 06:05:51","casio uhr","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1
"2018-05-27 06:05:53","casio uhr",,B001ES9KRQ,Casio,,2
"2018-05-27 06:05:57","casio uhr",,B015ZXKOFM,Casio,,3
"2018-05-27 06:05:45","casio uhr",,B01D8KBMUU,Alienwork,,4
"2018-05-27 06:05:57","casio uhr",,B0055BWXF4,Fossil,,5
"2018-05-27 06:05:57","casio uhr",,B07BK3RF8K,Affute,,6
"2018-05-27 06:05:57","casio uhr",,B0761J271J,FIZILI,,7
"2018-05-27 06:05:57","casio uhr",,B0714DNXH8,Benyar,,8
"2018-05-27 06:05:57","casio uhr",,B0175XIO9S,GreenTreen,,9
"2018-05-27 06:05:57","casio uhr",,B01N0AQTPP,Fossil,,10
"2018-05-27 06:05:55",citizen,"Die schönsten Chronographen und Uhren für Herren.",,FIREFOX,,1
"2018-05-27 06:05:57",citizen,,B0032TSSOQ,Schwalbe,,2
"2018-05-27 06:05:57",citizen,,B00492D2MI,FIREFOX,,3
"2018-05-27 06:06:01",citizen,,B01NCF1RON,"LAD WEATHER",,4
"2018-05-27 06:06:01",citizen,,B06XDH2MVN,"LAD WEATHER",,5
"2018-05-27 06:06:01",citizen,,B073XH855T,"LAD WEATHER",,6
"2018-05-27 06:06:01",citizen,,B0051OAB4A,FIREFOX,,7
"2018-05-27 06:05:59",swatch,,,,,1
"2018-05-27 06:06:01",swatch,,B019VQ6CLO,Swatch,,2
"2018-05-27 06:06:01",swatch,,B01IFH9QOU,Swatch,,3
"2018-05-27 06:06:01",swatch,,B0019M2ITY,Swatch,,4
"2018-05-27 06:06:01",swatch,,B004I1KJLM,Swatch,,5
"2018-05-27 06:06:01",swatch,,B0131Y1U6E,Burgmeister,,6
"2018-05-27 06:06:05",swatch,,B01BYSNS8M,Swatch,,7
"2018-05-27 06:06:03","ice watch",,,,,1
"2018-05-27 06:06:05","ice watch",,B002JCSB1W,Ice-Watch,,2
"2018-05-27 06:06:05","ice watch",,B004CKO8WK,Ice-Watch,,3
"2018-05-27 06:06:05","ice watch",,B009BEOAGQ,Fossil,,4
"2018-05-27 06:05:57","ice watch",,B0175XIO9S,GreenTreen,,5
"2018-05-27 06:06:05","ice watch",,B071JBHSS7,MAMONA,,6
"2018-05-27 06:06:05","ice watch",,B0092ORZB2,RE:CRON,,7
"2018-05-27 06:06:03",tissot,,,,,1
"2018-05-27 06:06:05",tissot,,B0029MXKNG,Tissot,,2
"2018-05-27 06:06:05",tissot,,B012E3XIA4,Tissot,,3
"2018-05-27 06:06:09",tissot,,B001BWY00C,Tissot,,4
"2018-05-27 06:06:07",automatikuhr,"Automatische Luxusarmbanduhr",,"Stuhrling Original",,1
"2018-05-27 06:06:09",automatikuhr,,B079183HN4,Time,,2
"2018-05-27 06:06:09",automatikuhr,,B007NU6XUG,Richtenburg,,3
"2018-05-27 06:06:09",automatikuhr,,B071DP2H1Z,"TRIPLE TREE",,4
"2018-05-27 06:06:09",automatikuhr,,B076JGXQY7,Kronsegler,,5
"2018-05-27 06:06:09",automatikuhr,,B00GHLTIPE,Hindenberg,,6
"2018-05-27 06:06:09",automatikuhr,,B0063C8M9A,Hindenberg,,7
"2018-05-27 06:06:07",armbanduhr herren,"Unsere DETOMASO Topseller",,DETOMASO,,1
"2018-05-27 06:06:07",armbanduhr damen,Damenuhr,,TIME100,,1
"2018-05-27 06:06:10",damenuhr rosegold,"Die stylische Uhr mit smarten Funktionen",,"Fossil Europe",,1
"2018-05-27 06:06:12",damenuhr rosegold,,B00DIYA22G,Time,,2
"2018-05-27 06:06:12",damenuhr rosegold,,B01ALKEX6U,Time,,3
"2018-05-27 06:06:12",damenuhr rosegold,,B019H4Y3XE,Skagen,,4
"2018-05-27 06:06:12",damenuhr rosegold,,B00FWXB04U,Skagen,,5
"2018-05-27 06:06:12",damenuhr rosegold,,B019H4XN1C,"Michael Kors",,6
"2018-05-27 06:06:12",damenuhr rosegold,,B076DDLQFD,"New Trend - Love for Accessories",,7
"2018-05-27 06:06:10",breil,,,,,1
"2018-05-27 06:06:10","superdry uhr","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1
"2018-05-27 06:05:45","superdry uhr",,B01D8KBMUU,Alienwork,,2
"2018-05-27 06:06:12","superdry uhr",,B0755DM3TW,Alienwork,,3
"2018-05-27 06:06:16","superdry uhr",,B01N1TC48X,SONGDU,,4
"2018-05-27 06:06:16","superdry uhr",,B0175IU2J8,Alienwork,,5
"2018-05-27 06:06:16","superdry uhr",,B00RGW4YHA,Alienwork,,6
"2018-05-27 06:06:16","superdry uhr",,B074C2XBFM,Alienwork,,7
"2018-05-27 06:06:14",breil uhr,,,,,1
"2018-05-27 06:06:16",breil uhr,,B007R3IVO0,Breil,,2
"2018-05-27 06:06:16",breil uhr,,B00SJ1BICQ,Breil,,3
