time,keyword,message,asin,brand,title,position
"2018-06-04 07:39:00",uhr,"Ein erster Blick auf Fitbit Versa",,Fitbit,,1
"2018-06-04 07:39:02",uhr,,B001T6OPZ0,Fossil,,2
"2018-06-04 07:39:02",uhr,,B0732PNCJ7,Eventronic,,3
"2018-06-04 07:39:02",uhr,,B002I5YMMW,Technoline,,4
"2018-06-04 07:39:02",uhr,,B074GLXRMK,Fossil,,5
"2018-06-04 07:39:00",fossil uhr,,,,,1
"2018-06-04 07:39:02",fossil uhr,,B01N9V7WTX,Fossil,,2
"2018-06-04 07:39:02",fossil uhr,,B00BCYLX1S,"Michael Kors",,3
"2018-06-04 07:39:02",fossil uhr,,B017LTN3BA,Fossil,,4
"2018-06-04 07:39:02",fossil uhr,,B01D4LI02G,"Michael Kors",,5
"2018-06-04 07:39:07",fossil uhr,,B01KLT1AA8,Skagen,,6
"2018-06-04 07:39:07",fossil uhr,,B074TFNYTB,"New Trend - Love for Accessories",,7
"2018-06-04 07:39:05",Herrenuhr,,,,,1
"2018-06-04 07:39:07",Herrenuhr,,B008AXURAW,Fossil,,2
"2018-06-04 07:39:07",Herrenuhr,,B074GQMNW4,Fossil,,3
"2018-06-04 07:39:07",Herrenuhr,,B06Y615RFW,Skagen,,4
"2018-06-04 07:39:05",Damenuhr,,,,,1
"2018-06-04 07:39:05",Armbanduhr,,,,,1
"2018-06-04 07:39:05","daniel wellington",,,,,1
"2018-06-04 07:39:07","daniel wellington",,B079SGLKHL,STRAP4U,,2
"2018-06-04 07:39:10","daniel wellington",,B079SL3438,STRAP4U,,3
"2018-06-04 07:39:10","daniel wellington",,B01GYKVEPY,Gemony,,4
"2018-06-04 07:39:10","daniel wellington",,B01IO2OH3Q,"Barton Watch Bands",,5
"2018-06-04 07:39:10","daniel wellington",,B01GYKEYJC,Gemony,,6
"2018-06-04 07:39:10","daniel wellington",,B01GYHEXZA,Gemony,,7
"2018-06-04 07:39:08","casio uhr","Multifunktionale Sportuhr, gutes Preis-Leistungs",,"LAD WEATHER",,1
"2018-06-04 07:39:10","casio uhr",,B0007X9F7E,Skagen,,2
"2018-06-04 07:39:10","casio uhr",,B01K1SWE9K,Fossil,,3
"2018-06-04 07:39:10","casio uhr",,B00G1XK456,EZON,,4
"2018-06-04 07:39:02","casio uhr",,B001T6OPZ0,Fossil,,5
"2018-06-04 07:39:10","casio uhr",,B0055BWXF4,Fossil,,6
"2018-06-04 07:39:14","casio uhr",,B07BK3RF8K,Affute,,7
"2018-06-04 07:39:14","casio uhr",,B0714DNXH8,Benyar,,8
"2018-06-04 07:39:14","casio uhr",,B075NZ87KX,KDM,,9
"2018-06-04 07:39:14","casio uhr",,B01N0AQTPP,Fossil,,10
"2018-06-04 07:39:12",citizen,"Die schönsten Chronographen und Uhren für Herren.",,FIREFOX,,1
"2018-06-04 07:39:14",citizen,,B073XH855T,"LAD WEATHER",,2
"2018-06-04 07:39:14",citizen,,B00492D2MI,FIREFOX,,3
